caption_id,modality,pair_key,source_file,sections,num_existing_qa,caption
4a5ae1eefff0,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,"The path is: Start at the counter (0 steps), turn right to the cabinet (2 steps), retrieve item, return to the counter (2 steps)."
7b3304c69b00,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,"The lighting remains stable throughout the food preparation steps. A transition occurs when the camera moves to the cabinet area, but intensity remains consistent."
7e39fccd4d56,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,No dynamic objects or humans (other than the subject) are present in the video.
923f67358cb6,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,The scene layout is consistent and follows typical kitchen workflow. No floating objects or mesh clipping are detected.
a602a2c26433,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The sequence begins with the preparation of a pork chop on a cutting board, moves to accessing a kitchen cabinet to retrieve a container, and ends with the application of seasoning to the meat."
aecfae6294c2,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The spatial layout includes: 1. A knife held in the right hand near the pork chop. 2. A white cutting board placed between the person and the stove. 3. A container of raw meat located to the upper right of the cutting board. 4. A black induction stovetop positioned to the left of the cutting board. 5. A dish drying rack with bowls and utensils situated in the background sink area. The distance is approximately 1-2 steps between the cutting board and the sink area.
b2e37ed1a785,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"In frame 000630, a label on a container says 'ZIPPER'. In frame 000840, a spice container labeled 'Alpen JodSalz' is visible."
bf4c531af1dd,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"Objects identified: 1. Knife, 2. Pork chop, 3. Cutting board, 4. Storage container, 5. Induction stove, 6. Spice shaker."
f0c1281d001c,ir,aligned_dataset/marinate_meat_split/Seg3/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features a kitchen scene with a person holding a knife to prepare raw meat on a white cutting board. The scene includes a container with several pieces of raw pork chops, a black induction stovetop, and various kitchen items in the background."
0f15eba2b40e,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,No dynamic objects or humans (other than the user's hands) are moving in the video.
301dedfcabdc,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The knife lies on the cutting board (distance: 1 step). The plastic container of pork is positioned behind the cutting board (distance: 2 steps). The power strip is mounted on the wall to the right of the cutting board (distance: 3 steps). The spice rack is located on the shelf above (distance: 3 steps).
4e30ec8f8f4b,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,The movement is confined to a small kitchen area: panning from the counter to the cabinet above and back down to the workspace.
7c63832df5cf,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,"The only dynamic motion is the user's hands interacting with objects, starting at frame 000180 (reaching for containers) and ending at frame 000870 (placing the salt back)."
9d7bfe6bdb85,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,The kitchen workspace is illuminated by ambient kitchen lighting and a distinct hotspot from the wall-mounted power strip LED indicators.
bad125bb5c9c,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"Identifiable objects include: 1 knife, 1 induction cooktop, 1 cutting board, 1 power strip, 3 coffee/spice jars, 3 glasses on the shelf."
c2bbab4909da,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The user is preparing pork chops: they first move a container, retrieve salt from a shelf, and season the meat on the cutting board."
cc2631deaebc,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,"There is a transition in light intensity as the camera shifts focus from the bright, reflective metal surface of the kitchen counter to the darker interior of the overhead storage shelf."
d1ee328ef6df,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The layout appears functional, although the placement of a high-voltage power strip directly adjacent to a wet food preparation area is not ideal for safety."
fb86d0163d7a,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The scene is a kitchen workspace featuring an induction cooktop, a white cutting board, a knife, a plastic container with pork slices, and a power strip plugged into a wall outlet. Various kitchen items like cups, a coffee maker, and spice jars are visible on a nearby shelf."
fc8ca1d6b85e,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"Various text-like thermal patterns are present. 'CLASSIC' on a coffee jar (frame 000510), 'BARISSIMO' on coffee jars (frame 000510), 'ESN' on a protein container (frame 000510), and 'Alpen Salz' on a salt shaker (frame 000510). These labels help identify culinary ingredients and products."
ff3011278085,ir,aligned_dataset/marinate_meat_split/Seg4/marinate_meat_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The sequence starts at the kitchen counter with meal preparation, involves moving to an overhead shelf to retrieve spices, and returns to the counter to season the meat."
19d3597402c0,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The door handle is to the right of the door frame. The doormat is placed directly in front of the threshold. The stairs are located to the left of the main corridor. The wall signage is positioned above the door frame. There is a distance of approximately 5 steps between the camera position and the central door.
28a3883948d2,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,The layout appears standard; no physical laws are violated or weird layout designs observed.
2bc5c0ba11f5,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,Several pieces of text are visible in the IR video. A QR code and a sign reading '02.B.29 Büro 19' appear on a wall near the beginning and again later. Another sign says 'Dear students! Please make sure to close the windows upon leaving our student rooms. Thank you.' These are informational signs for students and staff in an office environment.
5986a3833289,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,"Throughout the duration of the video, the camera moves through a quiet office building hallway. No moving objects, dynamic human figures, or other entities such as service robots or pets are present. The hallway remains static during the entire recording."
6dac0d8472e2,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,"The navigation task involves moving straight along a corridor. The camera operator starts at a junction with a staircase, then proceeds forward down the length of the hallway, passing several doors, and stops at the end of the corridor near a row of doors."
7da79fa0af78,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject behind the camera is walking forward through an office building's hallway. The action is a steady, deliberate movement to traverse the length of the corridor, likely to move between office locations or reach a destination within the building."
8928546fbf2b,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,The IR video depicts a indoor environment where the lighting appears consistent as the camera moves through the hallway. There are no significant shifts in brightness or shadows that suggest artificial light being toggled or daylight changes during the duration of the recording.
89548be23797,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features an indoor corridor scene with tiled floors and white walls. Key objects identified include a door with a metal handle, a doormat in front of the door, stairs with a black metal railing, signage on the wall, and multiple doorways leading to office-like spaces."
b26246a117ec,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The scene is lit by overhead fluorescent lights, which create consistent thermal patterns on the floor and walls, highlighting the geometric layout of the corridors."
ca9d62cae83c,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,"The video shows a static, indoor hallway environment. There is no activity, movement, or appearance of dynamic objects or humans. The start and end of any 'action' is null as the environment remains perfectly still throughout the entire sequence."
eb504b40bbda,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"The IR video shows various architectural elements. I can identify one staircase, at least six closed doors along the corridor walls, one QR code, one wall-mounted sign, and one fire extinguisher near the end of the hallway."
ed3359ba0859,ir,aligned_dataset/open_doors_split/Seg1/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The video starts in a hallway with a staircase to the left and a door to an office on the right. The person proceeds along the hallway, passing multiple doors on the sides, continuing down a corridor until reaching a final area with multiple closed office doors."
1a9c59d599f8,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"The hallway contains 8 doors visible along the walls, 1 fire extinguisher, 1 wall-mounted control panel, and 1 sign at the very end of the hall."
525c0577374d,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,The light levels remain constant throughout the video as the camera moves down the hallway.
6040245b5d63,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video captures a hallway in a building with multiple white doors, white walls, and dark wood-look flooring. Visible objects include fire extinguishers, door handles, signage on doors, and wall-mounted control panels."
611d1d0bb89c,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,"To navigate the hall, proceed straight down the center of the corridor. The path is linear with no turns required until reaching the end of the hallway."
8460ffb4834e,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The scene is evenly lit by overhead lights, providing consistent illumination throughout the corridor."
8956b4fca6e1,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,"No moving objects or humans are present in the video, except for the camera's motion."
990f45bcf840,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"Several doors have signs attached to them. For example, a sign on a door in the middle of the hallway (around frame 000500) appears to be a notice or instruction card. Another sign is visible on the wall near a door closer to the end of the corridor. These are likely informational signs for student rooms."
ae7e842ed937,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The camera moves down a long hallway, passing several doors on both sides. The sequence includes walking past the fire extinguisher on the left, passing multiple office/room doors, and finally arriving at a door with a sign at the end of the hallway before turning slightly."
d048056edd64,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,"The hallway features several doors along both sides. A fire extinguisher is located on the left wall, approximately 3 steps from the initial camera position. A wall-mounted control panel is on the right wall, about 2 steps away. Another door is located at the end of the hallway, roughly 10 steps from the start. Several doors are positioned sequentially along the walls at varying distances of 1 to 5 steps."
d0e42d6214d8,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The hallway layout appears standard for an office or dormitory building, with no obvious physical impossibilities or architectural errors."
e03ef4c9f28d,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject is walking down a hallway, presumably conducting a survey or inspection of the building's corridor."
f3f13dee2c3f,ir,aligned_dataset/open_doors_split/Seg2/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,The video shows no dynamic objects or humans; it is a static environment capture.
0325dfbc2ed3,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,8,"The lighting remains constant as I walk down the hallway. There is no significant change in brightness or color temperature until I reach the doorway at the end, which opens into a much brighter, possibly natural-light-filled area."
22de6bcb57eb,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The hallway is lit by overhead lights installed along the ceiling, creating a consistent light path down the center of the corridor. The light is relatively uniform, casting soft shadows."
2569952b4ecc,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,8,The video contains several text-like patterns on doors: a sign on the far door (frame 300) and various labels on doors along the corridor (frame 500). These are likely room identifiers or safety instructions.
4d9de3790686,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,8,No dynamic objects or humans move throughout the video duration.
5de878cbaef2,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features a long hallway with multiple doors on both sides, a wooden floor, and a fire extinguisher mounted on the wall. The hallway is illuminated by overhead lights that cast long shadows. There are several door signs and a fire alarm/emergency signage present."
6c8a913f622f,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The hallway has doors spaced along its length. A fire extinguisher is located on the left wall about 2 steps away from the start. A sign is visible on a door to the right. The distance between me and the end of the hallway is approximately 10 steps. There is a doorway at the very end of the hall. The fire extinguisher is closer to the beginning of the hall than the far doorway.
93fd3f7e6089,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,10,"In the corridor, I can identify: 1 fire extinguisher, at least 6 doors, multiple door signs, 1 end-of-hallway doorway, and 1 floor transition from wood to tile."
ae093cffe216,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,8,There is no dynamic human or object movement observed in the IR video sequence.
aed6a9fbccce,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,10,"I am walking straight through a long corridor. To reach the exit, I continue forward without turning. It takes approximately 10 steps to reach the end of the hallway from the initial position."
b6e184efbc8f,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,8,"The subject (behind the camera) is walking forward down a hallway. They are likely moving from one room to another, possibly performing a routine building inspection or navigating to an exit."
bfd04df50333,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The layout of the hallway is standard. No weird objects, floating items, or mesh clipping are observed. The environment appears to be a standard, well-designed institutional hallway."
f357b3a27c72,ir,aligned_dataset/open_doors_split/Seg3/open_doors_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,10,"I start in a corridor, walk past several doors on the left and right, approach a fire extinguisher on the left wall, continue down the hallway, and finally reach a doorway leading to a brightly lit area with a tiled floor."
0f96639cdd00,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,"The light level transitions from a bright, high-contrast state to a very dark state, effectively turning off or obscuring the scene as the video concludes."
1348f9cf943b,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject is interacting with objects on a desk. They reach toward the cup and then appear to place or adjust a lid/cap on it, likely for the purpose of sealing or covering the container."
37250db90361,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The scene is captured in infrared, showing thermal signatures. There are no active light sources like bulbs or lamps visible, just the thermal contrast of the room and objects."
3777661404ad,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,There are no clear text-like thermal patterns or labels visible on the objects in the IR video stream.
41a5a2e54806,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,There are no moving objects or humans in the video sequence.
46ce7f6d3828,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features a desk surface with several items: a white cylindrical container on the left, a circular white cap, a dark-colored cup, and a large metallic jug on the right. Thermal contrast highlights these objects, with the metal jug appearing cooler than the warm cup and the ambient surface. The items are arranged in a line on a white tabletop."
627fa0b39ea6,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The cup is positioned to the right of the circular cap and to the left of the large metallic jug. The cylindrical container is located to the left of the circular cap. The circular cap is between the cylindrical container and the cup. The metallic jug is at the far right end of the desk. There are approximately 2-3 steps between me and the desk objects based on their apparent thermal size.
665f855e281f,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The sequence shows a stable scene from a first-person perspective, focusing on objects on a table. The camera maintains a consistent view of the desk throughout, showing the arrangement of the container, cap, cup, and jug without changing location or passing through multiple rooms."
965f7e577c4c,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"There are 4 distinct functional objects on the desk: 1 cylindrical container, 1 circular cap, 1 cup, and 1 metallic jug."
a138dea9e626,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,There are no moving objects or humans in the frame; the scene is static with only the camera operator's subtle movements.
ba42a410e65e,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,The layout of the desk objects is orderly and common. There are no floating objects or clipping issues observable in this thermal scene.
e37f68510fbd,ir,aligned_dataset/pour_water_split/Seg1/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,"The camera is stationary in front of a desk. No navigation, turning, or walking is performed."
121ea303a846,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The scene is illuminated by ambient light in the room, creating thermal contrast between the room temperature objects and the warm surface of the kettle."
1c4e48bdd37d,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video shows a first-person perspective in a kitchen environment. Key objects identified include a large white water pitcher on the left, a dark cylindrical container or cup, a small round lid, and a stainless steel kettle on the right. The surfaces exhibit varying thermal signatures, indicating differences in material and temperature."
252a7a725546,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,10,"The video shows a collection of four specific kitchen items: a white water pitcher, a dark cylindrical container, a small circular lid, and a silver electric kettle."
2e5b9a506172,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,8,"The video does not contain any readable text or signs. The visible items include a water pitcher, a dark circular container, a lid, and a metal kettle, which are kitchen or household objects."
354b7351cc80,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,8,"The subject is performing a series of kitchen tasks, including handling a circular lid and manipulating an electric kettle. The likely purpose is preparing to boil water or cleaning, given the presence of the pitcher and kettle."
74888fa39555,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The layout features a white table holding several items. Spatial relationships: the white pitcher is to the left of the small lid; the lid is to the left of the dark cup; the cup is to the left of the kettle; the kettle is positioned on the far right. The subject is approximately 1-2 steps away from the table surface.
a19d8ce5e1cc,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,8,"There are no dynamic or moving objects in this scene. All items are stationary on the table, and the only movement is from the subject's hands performing actions."
acb3f433f73a,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,8,"The lighting in the scene undergoes a dramatic shift. Initially, the environment is well-lit, allowing clear identification of the kitchen objects. Over the course of the video, the scene progressively darkens until it becomes almost entirely black, suggesting an intentional change in the environment's illumination."
c480723fdcc5,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,8,"The only dynamic elements in the video are the hands of the subject interacting with a lid and a kettle. The hands enter the frame around frame_000000 and continue to interact with objects until the light dims, roughly by frame_000600."
d31de73e55bd,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,10,"The navigation involves the subject standing in front of a table, performing small, fine-motor tasks with objects placed in front of them. No large-scale movement, such as walking or turning, is performed."
d44fae5bb6d8,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The kitchen setup is logically arranged and contains common household items, with no physical laws violated or unrealistic layout designs observed."
ed02fc243965,ir,aligned_dataset/pour_water_split/Seg2/pour_water_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,10,"The camera is held by the subject in a kitchen or pantry area. The sequence involves a tabletop with a water pitcher on the left, a dark open container, a small circular lid, and a stainless steel electric kettle on the right. The subject's hands interact with the lid and the kettle."
09c8afa6e6b0,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"In the final frames, there is a blurry text-like thermal pattern on the side of a building, potentially indicating a facility or room name. No other distinct text is visible."
2d4843c77f36,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The sequence starts with the camera mounted on a bicycle riding along a sidewalk. I then pass by parked cars, a storm drain, and eventually approach a building frontage at night."
3f8725afabad,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,"The light intensity changes as the camera moves past streetlights, with shadows shifting in length and intensity across the frame throughout the ride."
40f16b2e030b,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,The path follows a sidewalk that curves slightly. I should maintain the current trajectory to continue along the street.
4da242d3bc4a,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,No dynamic objects were detected; the scene is static with only the camera moving.
7c9e4c857baa,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,I am riding a bicycle along a sidewalk at night. The purpose is to navigate through the residential area.
a22a264f54ce,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,There are no moving objects other than the camera movement itself in this scene.
a48ca5f8c007,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features a night-time scene captured in infrared. The primary objects include a bicycle handlebar assembly, a circular bell, a small display screen, a paved sidewalk with rectangular blocks, and an adjacent asphalt road. Thermal contrast is visible between the cooler paved surfaces and the warmer bike components."
d11b9926f163,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,"The spatial relationships include the bicycle handlebars situated above the sidewalk, the sidewalk running parallel to the asphalt road, a curb separating the sidewalk from the road, a storm drain cover located on the road, and a row of parked cars along the curb. The objects appear to be within 1 to 5 steps of the camera."
d6b77b2c3898,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"The video includes: 1 bicycle handlebar, 1 bell, 1 display screen, several rectangular sidewalk blocks, and approximately 8-10 parked cars along the road."
e9a56d571aac,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The environment appears physically realistic. No objects are floating, and the layout conforms to standard urban design."
f98daf53a3ee,ir,aligned_dataset/ride_a_bike_split/Seg1/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The scene is illuminated by streetlights, which appear as bright hotspots in the infrared spectrum, casting long, dark shadows on the ground."
023cf886bebc,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The infrared video displays natural thermal signatures of objects and structures. In the indoor section, overhead fluorescent lights provide artificial illumination, creating clear thermal contrast on the bicycles and storage racks."
09443f549f6b,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"In the outdoor scene, there are at least 3 large RVs and several cars. In the indoor scene, there are over 10 bicycles parked in metal racks."
0bbbc9a00bb5,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,No dynamic human or moving objects were identified; only the camera is in motion.
13a638716165,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,"The video transitions from an outdoor night environment with low ambient thermal variation to an indoor environment with consistent, bright artificial light sources reflecting off the bicycles."
25281628cca1,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,"There are several spatial relationships: 1) The first RV is positioned to the left of the road. 2) The second RV is located further down the street on the left. 3) A car is parked on the right side of the street. 4) A tree is situated on the sidewalk to the left of the road. 5) A building is located behind the row of vehicles. Estimated distance: The closest vehicle is approximately 3-4 steps away, while the next one is about 8-10 steps away."
29f8735689eb,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,"The path involves walking straight down a street, turning right towards a building entrance, and entering a room to find bicycle parking."
7142c3fe48b8,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,There are no dynamic objects moving in the scene besides the camera movement itself.
72575d312c1a,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The layout of the bicycle storage room appears functional and standard, with no apparent physical impossibilities or design flaws noted."
9306eb421209,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject walks along a street, approaches a building door, opens it, and enters a bicycle storage room, likely to park or retrieve a bicycle."
