input,model_family,modality,section,section_raw_4b,section_raw_8b,total_4b,total_8b,task_aware_score_4b,task_aware_score_8b,task_aware_score_delta_8b_minus_4b,token_f1_4b,token_f1_8b,token_f1_delta_8b_minus_4b,bleu_4_4b,bleu_4_8b,bleu_4_delta_8b_minus_4b,rouge_l_f1_4b,rouge_l_f1_8b,rouge_l_f1_delta_8b_minus_4b,meteor_4b,meteor_8b,meteor_delta_8b_minus_4b,judge_strict_accuracy_4b,judge_strict_accuracy_8b,judge_strict_accuracy_delta_8b_minus_4b,judge_soft_accuracy_4b,judge_soft_accuracy_8b,judge_soft_accuracy_delta_8b_minus_4b
frame 8,Qwen3-VL,ir,light_recognition,light_recognition,light_recognition,52,52,0.33800547742855436,0.36042351690541735,0.022418039476862994,0.26474998292305985,0.29746457204602,0.03271458912296016,0.2596179573758918,0.2787625163464416,0.01914455897054984,0.25505301322609014,0.2903420649235129,0.035289051697422746,0.14667932667976374,0.17724703607820233,0.030567709398438586,0.5384615384615384,0.5961538461538461,0.05769230769230771,0.5769230769230769,0.6538461538461539,0.07692307692307698
frame 8,Qwen3-VL,ir,navigation,navigation,navigation,165,165,0.32626262626262625,0.3242424242424242,-0.002020202020202033,0.3177006698901327,0.32331341881581116,0.005612748925678479,0.40591217494909226,0.3964868696327611,-0.009425305316331178,0.3141165834113094,0.3175593872723059,0.003442803860996546,0.15910779284753257,0.16069789667241002,0.0015901038248774535,0.5272727272727272,0.6,0.07272727272727275,0.5484848484848485,0.6151515151515151,0.06666666666666665
frame 8,Qwen3-VL,ir,non_common,non_common,non_common,56,56,0.8518145161290323,0.8431677018633541,-0.008646814265678149,0.4490372280576266,0.4451494007200529,-0.0038878273375737016,0.33747568476756146,0.3373315272868869,-0.00014415748067453382,0.44558100685946983,0.4451494007200529,-0.00043160613941695125,0.20837404498043544,0.2061991012375188,-0.0021749437429166296,0.8928571428571429,0.8928571428571429,0.0,0.9017857142857143,0.9017857142857143,0.0
frame 8,Qwen3-VL,ir,object_recognition,object_recognition,object_recognition,51,51,0.3577469257035821,0.2998292557116087,-0.0579176699919734,0.42021476845544686,0.34823070519664945,-0.07198406325879741,0.3160795722581583,0.2908449609400897,-0.02523461131806859,0.408292181238742,0.3347467691120942,-0.07354541212664778,0.25806498760935914,0.18968664671450033,-0.06837834089485881,0.5294117647058824,0.5490196078431373,0.019607843137254943,0.6274509803921569,0.6666666666666666,0.039215686274509776
frame 8,Qwen3-VL,ir,scene_sequence,scene_sequence,scene_sequence,177,177,0.25913370998116764,0.3088512241054614,0.04971751412429376,0.285611122749707,0.2970384958030716,0.011427373053364609,0.30975982695303955,0.31449523600883794,0.00473540905579839,0.27994136354887433,0.29377833327072567,0.013836969721851333,0.15239914371839858,0.1534236515837307,0.0010245078653321193,0.5141242937853108,0.5480225988700564,0.03389830508474567,0.5677966101694916,0.5932203389830508,0.025423728813559254
frame 8,Qwen3-VL,ir,spatial_reasoning,spatial_reasoning,spatial_reasoning,50,50,0.3055093269303796,0.36171908792961427,0.05620976099923469,0.30062837454942715,0.3405921038026301,0.03996372925320296,0.128520322867694,0.14462008123217862,0.01609975836448463,0.28669980312085575,0.32862240683293314,0.0419226037120774,0.19553208303019745,0.21762656248114845,0.022094479450951,0.6,0.66,0.06000000000000005,0.6,0.66,0.06000000000000005
frame 8,Qwen3-VL,ir,text_recognition,text_recognition,text_recognition,159,159,0.5341427475445234,0.512081454098186,-0.02206129344633745,0.38233954662922476,0.3592459529394967,-0.023093593689728076,0.38759558563232255,0.36733903729189576,-0.020256548340426783,0.3809706972026617,0.3581540591589236,-0.02281663804373807,0.20514831252531573,0.1876522231886256,-0.01749608933669014,0.6666666666666666,0.6289308176100629,-0.037735849056603765,0.6698113207547169,0.6540880503144654,-0.01572327044025157
frame 8,Qwen3-VL,rgb,ALL,ALL,ALL,2318,2318,0.44039636949525446,0.4453824977471884,0.004986128251933952,0.28282158408549884,0.28440896910058017,0.0015873850150813218,0.38715710854951163,0.3876915592280196,0.0005344506785079917,0.2802181652198696,0.2819568457062059,0.001738680486336297,0.146624397707479,0.1452752350974732,-0.0013491626100058107,0.5811044003451251,0.5815358067299397,0.00043140638481453664,0.6056945642795514,0.6037532355478861,-0.0019413287316653038
frame 8,Qwen3-VL,rgb,action,action,action,266,266,0.403765810542621,0.43150172717841895,0.02773591663579794,0.3439095223028741,0.35508487531928484,0.01117535301641076,0.33398946086282455,0.33447951780597157,0.0004900569431470214,0.34145742135453255,0.35307986278795656,0.011622441433424002,0.18017897993838095,0.16923358194677013,-0.010945397991610817,0.6654135338345865,0.6766917293233082,0.011278195488721776,0.7124060150375939,0.7142857142857143,0.00187969924812037
frame 8,Qwen3-VL,rgb,counting,counting,counting,273,273,0.5860805860805861,0.5897435897435898,0.00366300366300365,0.09400439768332745,0.08393464820263828,-0.010069749480689172,0.5362834295771689,0.535115093771428,-0.0011683358057409388,0.09400439768332745,0.08393464820263828,-0.010069749480689172,0.04085246333091197,0.03658831743248457,-0.004264145898427399,0.6043956043956044,0.608058608058608,0.00366300366300365,0.6043956043956044,0.608058608058608,0.00366300366300365
frame 8,Qwen3-VL,rgb,dynamic_counting,dynamic_counting,dynamic_counting,279,279,0.6724810832337714,0.649542015133413,-0.022939068100358395,0.3144024235422085,0.3094702788251175,-0.004932144717090969,0.582794280830853,0.5809799250448907,-0.0018143557859623405,0.3144024235422085,0.3094702788251175,-0.004932144717090969,0.15072347917880813,0.1483405856880941,-0.002382893490714022,0.7992831541218638,0.7706093189964157,-0.028673835125448077,0.8064516129032258,0.7795698924731183,-0.026881720430107503
frame 8,Qwen3-VL,rgb,dynamic_recognition,dynamic_recognition,dynamic_recognition,157,157,0.39839458655494625,0.43896080975390606,0.040566223198959805,0.25016822574896763,0.28198328012098445,0.031815054372016816,0.3339558075991902,0.3279312248489843,-0.006024582750205898,0.24878649825259044,0.2815440093105298,0.032757511057939365,0.12114274912609081,0.12597864661803618,0.004835897491945365,0.42038216560509556,0.445859872611465,0.02547770700636942,0.46178343949044587,0.4745222929936306,0.01273885350318471
frame 8,Qwen3-VL,rgb,light_change,light_change,light_change,288,288,0.504591049382716,0.4721064814814815,-0.03248456790123455,0.35411754390801176,0.32666746776734523,-0.027450076140666524,0.41800238064889256,0.4158402234155812,-0.002162157233311368,0.3535136791737122,0.32508918493906236,-0.028424494234649822,0.16563375026850782,0.1523322829301589,-0.013301467338348916,0.5486111111111112,0.5069444444444444,-0.04166666666666674,0.5520833333333334,0.5104166666666666,-0.04166666666666674
frame 8,Qwen3-VL,rgb,light_recognition,light_recognition,light_recognition,54,54,0.2760824868668006,0.3187963199591107,0.04271383309231008,0.30997431520307334,0.34808924925204,0.03811493404896665,0.327323165809771,0.3454504054078749,0.018127239598103917,0.2993261670549252,0.33762481656538507,0.03829864951045986,0.17901213735025548,0.1813835073127403,0.002371369962484826,0.6111111111111112,0.6666666666666666,0.05555555555555547,0.6481481481481481,0.6851851851851852,0.03703703703703709
frame 8,Qwen3-VL,rgb,navigation,navigation,navigation,273,273,0.3159340659340659,0.3269230769230769,0.010989010989011005,0.26617131447130465,0.26843050031760146,0.0022591858462968073,0.26688671870010366,0.257463922996747,-0.00942279570335669,0.26388378857475625,0.26581385673920677,0.0019300681644505158,0.12814872667987381,0.13117788213497816,0.0030291554551043487,0.5421245421245421,0.5714285714285714,0.02930402930402931,0.5769230769230769,0.6117216117216118,0.0347985347985349
frame 8,Qwen3-VL,rgb,non_common,non_common,non_common,68,68,0.8271485015410847,0.7877765208647561,-0.03937198067632852,0.44891566411707073,0.4297457036427625,-0.019169960474308245,0.3397725487047091,0.33623784855115124,-0.003534700153557835,0.44763689173855414,0.428520213446684,-0.019116678291870137,0.21354565571332348,0.203592689208208,-0.009952966505115485,0.8823529411764706,0.8235294117647058,-0.05882352941176472,0.8823529411764706,0.8235294117647058,-0.05882352941176472
frame 8,Qwen3-VL,rgb,object_recognition,object_recognition,object_recognition,50,50,0.3618487394957983,0.38130905695611583,0.01946031746031751,0.39423631270690096,0.4086020866317541,0.014365773924853165,0.49826385456966976,0.45236880699868615,-0.045895047570983616,0.3868184364654953,0.39672644014127395,0.009908003675778654,0.20571369730168138,0.2131057805060882,0.0073920832044068185,0.62,0.66,0.040000000000000036,0.69,0.72,0.030000000000000027
frame 8,Qwen3-VL,rgb,scene_sequence,scene_sequence,scene_sequence,303,303,0.2367986798679868,0.2629262926292629,0.02612761276127612,0.2570920266638783,0.27777746374634515,0.02068543708246684,0.2571803406234716,0.2706446696539093,0.013464329030437705,0.24825206731231425,0.27071800806457236,0.022465940752258107,0.14143952790321518,0.15393596971134138,0.012496441808126202,0.4521452145214521,0.44554455445544555,-0.0066006600660065695,0.49504950495049505,0.4966996699669967,0.0016501650165016701
frame 8,Qwen3-VL,rgb,spatial_reasoning,spatial_reasoning,spatial_reasoning,51,51,0.3563107225372751,0.39670887062983223,0.04039814809255715,0.36205443416333966,0.40288831210339127,0.04083387794005161,0.34342774583202995,0.3573355537616486,0.013907807929618654,0.3557698690552451,0.3966037469952968,0.04083387794005172,0.28906609449311815,0.3065845184749635,0.017518423981845332,0.45098039215686275,0.5686274509803921,0.11764705882352938,0.47058823529411764,0.5784313725490197,0.10784313725490202
frame 8,Qwen3-VL,rgb,text_recognition,text_recognition,text_recognition,256,256,0.36142909426679587,0.3574740535745385,-0.003955040692257383,0.2869204502549942,0.276384404041682,-0.010536046213312167,0.3624005606887601,0.37350172325597825,0.011101162567218159,0.28561085490243004,0.27555975126390425,-0.010051103638525793,0.17564314579703688,0.17313129185616755,-0.0025118539408693352,0.4921875,0.4921875,0.0,0.515625,0.501953125,-0.013671875
video,InternVL3.5,depth,ALL,ALL,ALL,764,764,0.40370137425111247,0.40205177312507157,-0.0016496011260409005,0.3085100254602872,0.28690537425138596,-0.02160465120890126,0.5539071584558388,0.5553417334147996,0.0014345749589608214,0.3085100254602872,0.28625092398960583,-0.022259101470681386,0.14966905247052975,0.1433750738836694,-0.006293978586860344,0.44502617801047123,0.4338138925294889,-0.011212285480982354,0.4568062827225131,0.4442988204456094,-0.012507462276903691
video,InternVL3.5,depth,action,depth_action,depth_action,151,151,0.3136397083416951,0.2975671127989009,-0.016072595542794166,0.30361132612788244,0.2712610053669656,-0.03235032076091682,0.5389893363371049,0.5464114644777803,0.007422128140675444,0.30361132612788244,0.2712610053669656,-0.03235032076091682,0.15614265084253948,0.15082371554118723,-0.005318935301352246,0.3973509933774834,0.36423841059602646,-0.033112582781456956,0.4370860927152318,0.39403973509933776,-0.04304635761589404
video,InternVL3.5,depth,counting,depth_counting,depth_counting,103,103,0.23300970873786409,0.1941747572815534,-0.03883495145631069,0.10420711974110032,0.05275080906148868,-0.05145631067961164,0.5755530764650681,0.5676210679298217,-0.007932008535246449,0.10420711974110032,0.05275080906148868,-0.05145631067961164,0.049086140191456205,0.023672588552472413,-0.025413551638983792,0.23300970873786409,0.1941747572815534,-0.03883495145631069,0.23300970873786409,0.1941747572815534,-0.03883495145631069
video,InternVL3.5,depth,dynamic_counting,depth_dynamic_counting,depth_dynamic_counting,118,118,0.423728813559322,0.4406779661016949,0.01694915254237289,0.2810734463276836,0.2062146892655367,-0.0748587570621469,0.7176105750305841,0.7079810803671589,-0.00962949466342522,0.2810734463276836,0.2062146892655367,-0.0748587570621469,0.13455779278705238,0.10013380909901873,-0.03442398368803365,0.4322033898305085,0.48717948717948717,0.05497609734897868,0.4322033898305085,0.48717948717948717,0.05497609734897868
video,InternVL3.5,depth,dynamic_recognition,depth_dynamic_recognition,depth_dynamic_recognition,131,131,0.4577608142493639,0.367175572519084,-0.09058524173027988,0.39878226099600145,0.32368229734641946,-0.07509996364958199,0.6134431511316203,0.6211521289241754,0.007708977792555083,0.39878226099600145,0.32368229734641946,-0.07509996364958199,0.1919680831460409,0.16013953866181138,-0.03182854448422953,0.5038167938931297,0.37404580152671757,-0.12977099236641215,0.5038167938931297,0.37404580152671757,-0.12977099236641215
video,InternVL3.5,depth,navigation,depth_navigation,depth_navigation,53,53,0.5283018867924528,0.5849056603773585,0.05660377358490565,0.3457322551662174,0.36765498652291106,0.021922731356693648,0.33035456613644876,0.3306993418255667,0.00034477568911794876,0.3457322551662174,0.36765498652291106,0.021922731356693648,0.15489887368737038,0.16410173708271805,0.009202863395347677,0.6037735849056604,0.6415094339622641,0.037735849056603765,0.6132075471698113,0.6509433962264151,0.037735849056603765
video,InternVL3.5,depth,non_common,depth_non_common,depth_non_common,56,56,0.5535714285714286,0.8392857142857143,0.2857142857142857,0.47831632653061223,0.7423469387755102,0.26403061224489793,0.7428192397060104,0.7850661410776194,0.042246901371609025,0.47831632653061223,0.7423469387755102,0.26403061224489793,0.23116350348493206,0.36097565561851275,0.1298121521335807,0.5535714285714286,0.8392857142857143,0.2857142857142857,0.5535714285714286,0.8392857142857143,0.2857142857142857
video,InternVL3.5,depth,object_recognition,depth_object_recognition,depth_object_recognition,49,49,0.1689342403628118,0.11564625850340136,-0.05328798185941043,0.14410430839002267,0.09965986394557823,-0.04444444444444444,0.4820228882524922,0.4271187915493035,-0.05490409670318869,0.14410430839002267,0.08945578231292516,-0.05464852607709751,0.08854830085361773,0.056102255585338295,-0.03244604526827943,0.1836734693877551,0.12244897959183673,-0.06122448979591838,0.22448979591836735,0.16326530612244897,-0.06122448979591838
video,InternVL3.5,depth,scene_sequence,depth_scene_sequence,depth_scene_sequence,53,53,0.569811320754717,0.6226415094339622,0.05283018867924527,0.36513926325247076,0.3878776667899864,0.02273840353751566,0.3311580438923987,0.336828622131226,0.005670578238827273,0.36513926325247076,0.3878776667899864,0.02273840353751566,0.17183834219098074,0.18642311474156112,0.014584772550580383,0.6037735849056604,0.6415094339622641,0.037735849056603765,0.6132075471698113,0.660377358490566,0.047169811320754707
video,InternVL3.5,depth,spatial_reasoning,depth_spatial_reasoning,depth_spatial_reasoning,50,50,0.5924761904761905,0.5093650793650794,-0.08311111111111114,0.44385714285714284,0.3913650793650794,-0.05249206349206342,0.3439888893233437,0.36247560095252346,0.018486711629179753,0.44385714285714284,0.3913650793650794,-0.05249206349206342,0.201740191020033,0.19980730712225805,-0.001932883897774934,0.7,0.58,-0.12,0.7,0.58,-0.12
video,InternVL3.5,event,ALL,ALL,ALL,822,822,0.39081324190813244,0.41903418965462763,0.028220947746495195,0.3566276374350616,0.2932548390169046,-0.06337279841815702,0.6801871312459269,0.6715330554767449,-0.00865407576918198,0.3561971676615262,0.2932548390169046,-0.06294232864462163,0.18346181564332437,0.1541737816114418,-0.02928803403188257,0.4209245742092457,0.4732360097323601,0.05231143552311435,0.4416058394160584,0.4981751824817518,0.05656934306569339
video,InternVL3.5,event,action,event_action,event_action,155,155,0.33085043988269797,0.28627286691802817,-0.0445775729646698,0.3286999022482893,0.2834054834054834,-0.04529441884280594,0.6089437335357542,0.6083980271623872,-0.0005457063733669276,0.3286999022482893,0.2834054834054834,-0.04529441884280594,0.1779409359544111,0.1578749934169672,-0.020065942537443898,0.3741935483870968,0.4129032258064516,0.03870967741935483,0.4096774193548387,0.45806451612903226,0.04838709677419356
video,InternVL3.5,event,counting,event_counting,event_counting,139,139,0.4172661870503597,0.5755395683453237,0.158273381294964,0.2853717026378897,0.11510791366906475,-0.17026378896882494,0.8326030585477842,0.8068814827848249,-0.025721575762959303,0.2853717026378897,0.11510791366906475,-0.17026378896882494,0.14066641423703144,0.05755395683453238,-0.08311245740249906,0.4172661870503597,0.5755395683453237,0.158273381294964,0.4172661870503597,0.5755395683453237,0.158273381294964
video,InternVL3.5,event,dynamic_counting,event_dynamic_counting,event_dynamic_counting,130,130,0.24615384615384617,0.4153846153846154,0.16923076923076924,0.18461538461538463,0.11282051282051282,-0.0717948717948718,0.8395887695378013,0.8318903453823306,-0.007698424155470618,0.18461538461538463,0.11282051282051282,-0.0717948717948718,0.09068825910931173,0.055870445344129556,-0.03481781376518218,0.26153846153846155,0.46923076923076923,0.20769230769230768,0.2653846153846154,0.47307692307692306,0.20769230769230768
video,InternVL3.5,event,dynamic_recognition,event_dynamic_recognition,event_dynamic_recognition,123,123,0.5553232675183895,0.5317073170731708,-0.023615950445218692,0.551258226867983,0.5195121951219512,-0.031746031746031744,0.7672648103028196,0.7496070768399746,-0.017657733462844938,0.551258226867983,0.5195121951219512,-0.031746031746031744,0.27791135494817093,0.25895109936321037,-0.01896025558496056,0.5528455284552846,0.5284552845528455,-0.024390243902439046,0.5650406504065041,0.5284552845528455,-0.03658536585365857
video,InternVL3.5,event,navigation,event_navigation,event_navigation,54,54,0.19135802469135804,0.16975308641975306,-0.02160493827160498,0.2348815309599623,0.24417989417989416,0.009298363219931854,0.4009395844476038,0.4402057400218399,0.03926615557423607,0.23203252811095948,0.24417989417989416,0.012147366068934684,0.11807102493210493,0.1289373715152974,0.01086634658319248,0.24074074074074073,0.2777777777777778,0.03703703703703706,0.28703703703703703,0.35185185185185186,0.06481481481481483
video,InternVL3.5,event,non_common,event_non_common,event_non_common,57,57,0.9649122807017544,0.9122807017543859,-0.052631578947368474,0.9140350877192983,0.8614035087719298,-0.052631578947368474,0.8985481708645318,0.8901742979831483,-0.00837387288138347,0.9140350877192983,0.8614035087719298,-0.052631578947368474,0.45121249068617486,0.4248967012124907,-0.02631578947368418,0.9649122807017544,0.9122807017543859,-0.052631578947368474,0.9649122807017544,0.9210526315789473,-0.04385964912280704
video,InternVL3.5,event,object_recognition,event_object_recognition,event_object_recognition,54,54,0.308641975308642,0.24012345679012345,-0.06851851851851856,0.3091947669062097,0.24938271604938272,-0.05981205085682695,0.515841534297275,0.5112387075311471,-0.004602826766127888,0.3091947669062097,0.24938271604938272,-0.05981205085682695,0.14351394760751487,0.12288848918272693,-0.02062545842478794,0.42592592592592593,0.3148148148148148,-0.1111111111111111,0.48148148148148145,0.37962962962962965,-0.1018518518518518
video,InternVL3.5,event,scene_sequence,event_scene_sequence,event_scene_sequence,55,55,0.11818181818181818,0.07272727272727272,-0.045454545454545456,0.13974508554598536,0.09578370790039718,-0.043961377645588176,0.33935499649112627,0.32740126271883657,-0.011953733772289699,0.13610872190962173,0.09578370790039718,-0.040325014009224544,0.0790752267193163,0.05402316139972879,-0.025052065319587508,0.16363636363636364,0.12727272727272726,-0.036363636363636376,0.21818181818181817,0.20909090909090908,-0.009090909090909094
video,InternVL3.5,event,spatial_reasoning,event_spatial_reasoning,event_spatial_reasoning,55,55,0.4211255411255411,0.4098268398268398,-0.011298701298701308,0.39203463203463207,0.3916450216450217,-0.0003896103896103842,0.47432100695078744,0.455809660566673,-0.018511346384114447,0.39203463203463207,0.3916450216450217,-0.0003896103896103842,0.2455586819687664,0.2610381648140572,0.015479482845290826,0.509090909090909,0.509090909090909,0.0,0.5272727272727272,0.5181818181818182,-0.009090909090909038
video,InternVL3.5,ir,ALL,ALL,ALL,1561,1561,0.41576976922198094,0.40662030580579445,-0.009149463416186498,0.3220277947437284,0.27665121390354075,-0.04537658084018764,0.4412240583177629,0.433978076416897,-0.007245981900865894,0.32054392266239856,0.27557375466448786,-0.044970167997910704,0.1596360742793272,0.1381215741931904,-0.021514500086136784,0.5387572069186419,0.521460602178091,-0.017296604740550947,0.5573350416399744,0.5416399743754003,-0.015695067264574036
video,InternVL3.5,ir,action,action,action,163,163,0.29385055980148006,0.27630259992223183,-0.01754795987924823,0.27329456501235644,0.23615689014462024,-0.0371376748677362,0.35656359349990624,0.34924990001003087,-0.0073136934898753725,0.27329456501235644,0.23521304870998122,-0.03808151630237522,0.13815579448587398,0.11380386413664123,-0.024351930349232748,0.5153374233128835,0.4785276073619632,-0.036809815950920255,0.558282208588957,0.5245398773006135,-0.033742331288343586
video,InternVL3.5,ir,counting,counting,counting,177,177,0.5254237288135594,0.5536723163841808,0.02824858757062143,0.2754371805219263,0.11037615868124344,-0.16506102184068283,0.5658504059592017,0.540873893009321,-0.02497651294988068,0.2754371805219263,0.11037615868124344,-0.16506102184068283,0.1304838139302709,0.05002105217078061,-0.08046276175949028,0.5254237288135594,0.559322033898305,0.03389830508474567,0.5254237288135594,0.559322033898305,0.03389830508474567
video,InternVL3.5,ir,dynamic_counting,dynamic_counting,dynamic_counting,170,170,0.5058823529411764,0.5352941176470588,0.02941176470588236,0.38739028944911297,0.33038366861896273,-0.057006620830150234,0.6859679790048914,0.681311774021966,-0.004656204982925405,0.38739028944911297,0.33038366861896273,-0.057006620830150234,0.18692644326620386,0.1632923387614259,-0.02363410450477796,0.6058823529411764,0.6352941176470588,0.02941176470588236,0.6147058823529412,0.6411764705882353,0.026470588235294135
video,InternVL3.5,ir,dynamic_recognition,dynamic_recognition,dynamic_recognition,165,165,0.4930865430865431,0.48044295771568496,-0.012643585370858135,0.42285623467441646,0.4041624032533123,-0.018693831421104146,0.5756462194882447,0.5707936953173323,-0.00485252417091242,0.42285623467441646,0.4041624032533123,-0.018693831421104146,0.20736785273245434,0.19647625485910017,-0.01089159787335417,0.5393939393939394,0.5151515151515151,-0.024242424242424288,0.5454545454545454,0.5242424242424243,-0.021212121212121127
video,InternVL3.5,ir,light_change,light_change,light_change,176,176,0.5051077394827396,0.40241494616494616,-0.10269279331779341,0.3913456493001947,0.2989105906719543,-0.09243505862824042,0.5238435007349526,0.507869623415397,-0.015973877319555574,0.3904715234260689,0.2989105906719543,-0.09156093275411459,0.1850847893564507,0.14054486160054863,-0.04453992775590207,0.6022727272727273,0.48863636363636365,-0.11363636363636365,0.6079545454545454,0.4943181818181818,-0.11363636363636359
video,InternVL3.5,ir,light_recognition,light_recognition,light_recognition,52,52,0.2691391941391941,0.2707699351930121,0.0016307410538179967,0.22032967032967032,0.20415946233253926,-0.016170207997131064,0.22323249756220062,0.23835328670843653,0.015120789146235908,0.22032967032967032,0.20415946233253926,-0.016170207997131064,0.12089796871058472,0.10636194839830239,-0.014536020312282336,0.5,0.5192307692307693,0.019230769230769273,0.5480769230769231,0.5576923076923077,0.009615384615384581
video,InternVL3.5,ir,navigation,navigation,navigation,165,165,0.30757575757575756,0.2606060606060606,-0.04696969696969694,0.2981142406810856,0.25486970545794074,-0.043244535223144864,0.4062748179498186,0.4001281736294229,-0.006146644320395744,0.2957332883001332,0.25344368050250404,-0.042289607797629136,0.15163738343814018,0.135031528431384,-0.01660585500675618,0.4484848484848485,0.43636363636363634,-0.012121212121212144,0.4727272727272727,0.4484848484848485,-0.024242424242424232
video,InternVL3.5,ir,non_common,non_common,non_common,56,56,0.842391304347826,0.8241071428571428,-0.018284161490683237,0.4422537678292154,0.43977312370169513,-0.0024806441275202484,0.3313324988138288,0.33174668548609443,0.0004141866722656151,0.4422537678292154,0.43888026655883794,-0.0033735012703774436,0.2041463393989238,0.2059680269003323,0.0018216875014085143,0.875,0.875,0.0,0.8839285714285714,0.8928571428571429,0.008928571428571508
video,InternVL3.5,ir,object_recognition,object_recognition,object_recognition,51,51,0.24659197012138187,0.1971224853577795,-0.049469484763602384,0.2876652678146031,0.22057245985096302,-0.06709280796364009,0.2864120194134953,0.24653379149430268,-0.03987822791919263,0.2740020247395953,0.2114647231890468,-0.06253730155054849,0.15854710737823452,0.11396684470186041,-0.044580262676374105,0.4117647058823529,0.3333333333333333,-0.0784313725490196,0.46078431372549017,0.4411764705882353,-0.019607843137254888
video,InternVL3.5,ir,scene_sequence,scene_sequence,scene_sequence,177,177,0.2702448210922787,0.2384180790960452,-0.031826741996233504,0.2541891292100436,0.21623763103294089,-0.03795149817710272,0.2930912468007517,0.2823855899858329,-0.010705656814918807,0.2526528025176063,0.21369077424879598,-0.03896202826881032,0.11773962269400008,0.09863311724538953,-0.019106505448610547,0.4632768361581921,0.4180790960451977,-0.04519774011299438,0.4971751412429379,0.4604519774011299,-0.03672316384180796
video,InternVL3.5,ir,spatial_reasoning,spatial_reasoning,spatial_reasoning,50,50,0.28391497391497394,0.4215264735264735,0.13761149961149954,0.2605816405816406,0.40532847853900483,0.14474683795736426,0.08593520810943137,0.16466796134833714,0.07873275323890577,0.2502786102786103,0.3987787709366657,0.14850016065805538,0.13610996499979286,0.27148241185327576,0.1353724468534829,0.64,0.54,-0.09999999999999998,0.65,0.56,-0.08999999999999997
video,InternVL3.5,ir,text_recognition,text_recognition,text_recognition,159,159,0.41092014531849325,0.4656556475962001,0.05473550227770685,0.294200252926668,0.32248640957020536,0.02828615664353734,0.3692059736804976,0.3623027967563144,-0.006903176924183241,0.2924033077334964,0.32248640957020536,0.03008310183670898,0.16690815604168877,0.17044101575457682,0.0035328597128880534,0.5157232704402516,0.5786163522012578,0.06289308176100628,0.5314465408805031,0.5880503144654088,0.05660377358490565
video,InternVL3.5,rgb,ALL,ALL,ALL,2318,2318,0.3827773884113793,0.3852877448462036,0.002510356434824279,0.2857970001778586,0.2385071546508023,-0.047289845527056285,0.3836617808561296,0.37651193196180516,-0.007149848894324462,0.2845014903318742,0.23773383077453128,-0.04676765955734294,0.13996891457442123,0.11705133995968799,-0.022917574614733247,0.49611734253666956,0.4924406047516199,-0.0036767377850496774,0.5232959447799828,0.5200863930885529,-0.0032095516914298905
video,InternVL3.5,rgb,action,action,action,266,266,0.36528659310614203,0.3349785687799841,-0.030308024326157923,0.2973888506451532,0.27311016358451123,-0.024278687060641957,0.3424894013604271,0.3354860737692775,-0.007003327591149577,0.2951958681890128,0.2710738227323809,-0.02412204545663188,0.15201671977639697,0.13910631728980263,-0.012910402486594336,0.556390977443609,0.5150375939849624,-0.041353383458646586,0.6090225563909775,0.5808270676691729,-0.02819548872180455
video,InternVL3.5,rgb,counting,counting,counting,273,273,0.5201465201465202,0.5384615384615384,0.01831501831501825,0.3141207998350855,0.08019272734225713,-0.23392807249282838,0.5696797878256527,0.5360271631534834,-0.03365262467216923,0.3141207998350855,0.08019272734225713,-0.23392807249282838,0.14890760401565423,0.03664306881226321,-0.11226453520339102,0.5384615384615384,0.5531135531135531,0.014652014652014711,0.5384615384615384,0.5531135531135531,0.014652014652014711
video,InternVL3.5,rgb,dynamic_counting,dynamic_counting,dynamic_counting,279,279,0.5031400300217505,0.5491835921943449,0.04604356217259442,0.36879168223254244,0.2751804547503472,-0.09361122748219525,0.5892939543306728,0.5727195944145705,-0.016574359916102233,0.36879168223254244,0.2751804547503472,-0.09361122748219525,0.17661074999998339,0.1292070466845552,-0.047403703315428175,0.5770609318996416,0.6415770609318996,0.06451612903225801,0.5842293906810035,0.6451612903225806,0.06093189964157708
video,InternVL3.5,rgb,dynamic_recognition,dynamic_recognition,dynamic_recognition,157,157,0.3901177378884385,0.37008819206271437,-0.020029545825724138,0.25575259842775766,0.23075624471278272,-0.02499635371497494,0.32001103278179394,0.316114028051152,-0.0038970047306419175,0.25575259842775766,0.23075624471278272,-0.02499635371497494,0.11990240377531207,0.10380765778092613,-0.016094745994385942,0.46496815286624205,0.4267515923566879,-0.03821656050955413,0.4968152866242038,0.4585987261146497,-0.03821656050955413
video,InternVL3.5,rgb,light_change,light_change,light_change,288,288,0.43452932098765434,0.42496141975308643,-0.00956790123456791,0.3158741367942757,0.29371893718454356,-0.022155199609732112,0.4165822960693826,0.40571943642772323,-0.01086285964165934,0.3150253713621769,0.29371893718454356,-0.021306434177633338,0.15002032029656745,0.13641384648418586,-0.013606473812381586,0.4652777777777778,0.4618055555555556,-0.00347222222222221,0.46875,0.4618055555555556,-0.00694444444444442
video,InternVL3.5,rgb,light_recognition,light_recognition,light_recognition,54,54,0.21869488536155204,0.21538934316712094,-0.0033055421944311048,0.23370076425631983,0.237126556571001,0.003425792314681181,0.2713480632895771,0.31103645122783474,0.03968838793825763,0.221766607877719,0.23183555127999572,0.010068943402276709,0.10280128998142662,0.12434522764194825,0.021543937660521623,0.5185185185185185,0.48148148148148145,-0.037037037037037035,0.5555555555555556,0.5185185185185185,-0.03703703703703709
