answer_rate,answered,bleu_4,input_modality,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,meteor,model_name,provider,rouge_l_f1,source_modality,source_section,status_counts,task_aware_score,token_f1,total
1.0,54,0.47610033920032574,depth,54,0.4351851851851852,0.42592592592592593,0.18835232361669982,models/molmo2/Molmo2-4B,molmo2,0.30493827160493825,event,event_spatial_reasoning,{'answered': 54},0.3345679012345679,0.30493827160493825,54
1.0,54,0.45911279482289163,event,54,0.49074074074074076,0.48148148148148145,0.24571696363327045,models/molmo2/Molmo2-4B,molmo2,0.3577601410934744,event,event_spatial_reasoning,{'answered': 54},0.3762786596119929,0.3577601410934744,54
1.0,54,0.48104054718582734,ir,54,0.5555555555555556,0.5370370370370371,0.2233584159144588,models/molmo2/Molmo2-4B,molmo2,0.3592592592592593,event,event_spatial_reasoning,{'answered': 54},0.37777777777777777,0.3592592592592593,54
1.0,54,0.4593954033907709,rgb,54,0.5833333333333334,0.5740740740740741,0.25089891890734783,models/molmo2/Molmo2-4B,molmo2,0.39422285533396645,event,event_spatial_reasoning,{'answered': 54},0.41274137385248494,0.39422285533396645,54
1.0,158,0.30345283685733143,depth,158,0.24367088607594936,0.22151898734177214,0.09155492250308014,models/molmo2/Molmo2-4B,molmo2,0.1594524310822792,ir,action,{'answered': 158},0.19323301262533282,0.16252763584772967,158
1.0,158,0.3205551931276222,event,158,0.45569620253164556,0.4177215189873418,0.1414205092280312,models/molmo2/Molmo2-4B,molmo2,0.24482536873349647,ir,action,{'answered': 158},0.2827813267841484,0.24870077581999814,158
1.0,158,0.3367575225440133,ir,158,0.6075949367088608,0.569620253164557,0.16655858296577675,models/molmo2/Molmo2-4B,molmo2,0.27327513225107025,ir,action,{'answered': 158},0.3063726756938561,0.2767804982014553,158
1.0,158,0.3328145068619341,rgb,158,0.629746835443038,0.569620253164557,0.20292929403252197,models/molmo2/Molmo2-4B,molmo2,0.32359379296913543,ir,action,{'answered': 158},0.3568434141525271,0.3296853319566986,158
1.0,171,0.5259810610385023,depth,171,0.3713450292397661,0.3684210526315789,0.03604081166853255,models/molmo2/Molmo2-4B,molmo2,0.07555235255464088,ir,counting,{'answered': 171},0.38011695906432746,0.07608398466522036,171
1.0,171,0.5226134184797023,event,171,0.32748538011695905,0.32748538011695905,0.036443538324263364,models/molmo2/Molmo2-4B,molmo2,0.07449684818105871,ir,counting,{'answered': 171},0.3391812865497076,0.07478924584187742,171
1.0,171,0.5269606563279337,ir,171,0.3391812865497076,0.3391812865497076,0.04207606078401036,models/molmo2/Molmo2-4B,molmo2,0.08555286408472004,ir,counting,{'answered': 171},0.3333333333333333,0.08555286408472004,171
1.0,171,0.5224585013461198,rgb,171,0.347953216374269,0.34502923976608185,0.037369760249358626,models/molmo2/Molmo2-4B,molmo2,0.07716238583111648,ir,counting,{'answered': 171},0.3391812865497076,0.0775063830791385,171
1.0,162,0.6083721342209721,depth,162,0.4012345679012346,0.4012345679012346,0.09946690227783418,models/molmo2/Molmo2-4B,molmo2,0.19526673600747674,ir,dynamic_counting,{'answered': 162},0.32098765432098764,0.19703040443781183,162
1.0,162,0.6595571125754369,event,162,0.654320987654321,0.6481481481481481,0.15940467518477744,models/molmo2/Molmo2-4B,molmo2,0.32456398197138936,ir,dynamic_counting,{'answered': 162},0.49382716049382713,0.32456398197138936,162
1.0,162,0.6750331109759313,ir,162,0.6450617283950617,0.6419753086419753,0.17479872871442417,models/molmo2/Molmo2-4B,molmo2,0.35478684552758627,ir,dynamic_counting,{'answered': 162},0.5246913580246914,0.35478684552758627,162
1.0,162,0.6587663621647215,rgb,162,0.6049382716049383,0.5987654320987654,0.15467258748641144,models/molmo2/Molmo2-4B,molmo2,0.3102488732118362,ir,dynamic_counting,{'answered': 162},0.48148148148148145,0.3102488732118362,162
1.0,157,0.42916658705939154,depth,157,0.22929936305732485,0.22929936305732485,0.09551263247859905,models/molmo2/Molmo2-4B,molmo2,0.19636845929223165,ir,dynamic_recognition,{'answered': 157},0.23883328278232738,0.19636845929223165,157
1.0,157,0.4992058227484276,event,157,0.42038216560509556,0.42038216560509556,0.1652362387949563,models/molmo2/Molmo2-4B,molmo2,0.3410639608091837,ir,dynamic_recognition,{'answered': 157},0.39007178242847035,0.3410639608091837,157
1.0,157,0.5573661881217667,ir,157,0.5477707006369427,0.5477707006369427,0.21781538232519035,models/molmo2/Molmo2-4B,molmo2,0.45033515670458346,ir,dynamic_recognition,{'answered': 157},0.5022348140182535,0.45033515670458346,157
1.0,157,0.5527022801540502,rgb,157,0.5796178343949044,0.5732484076433121,0.22459512003237042,models/molmo2/Molmo2-4B,molmo2,0.4598201073519545,ir,dynamic_recognition,{'answered': 157},0.5316120715802245,0.4608248085955092,157
1.0,168,0.4561818994305281,depth,168,0.34226190476190477,0.3392857142857143,0.10233704284466909,models/molmo2/Molmo2-4B,molmo2,0.20937267892191166,ir,light_change,{'answered': 168},0.2812180427726646,0.20937267892191166,168
1.0,168,0.5013051719113331,event,168,0.49404761904761907,0.49404761904761907,0.14652766406382128,models/molmo2/Molmo2-4B,molmo2,0.30700684897113467,ir,light_change,{'answered': 168},0.414750395107538,0.3072774117416975,168
1.0,168,0.4953109642433918,ir,168,0.47619047619047616,0.47619047619047616,0.13617196883897206,models/molmo2/Molmo2-4B,molmo2,0.287975904839999,ir,light_change,{'answered': 168},0.38415353673191666,0.2883727302368244,168
1.0,168,0.49306931794332454,rgb,168,0.5178571428571429,0.5178571428571429,0.1514498716512491,models/molmo2/Molmo2-4B,molmo2,0.31094728778581243,ir,light_change,{'answered': 168},0.408043784796693,0.3115951959679672,168
1.0,51,0.24951557219963866,depth,51,0.21568627450980393,0.21568627450980393,0.06346699289468766,models/molmo2/Molmo2-4B,molmo2,0.11374834316010786,ir,light_recognition,{'answered': 51},0.18129474011826952,0.11525663878605055,51
1.0,51,0.25985500880810264,event,51,0.43137254901960786,0.39215686274509803,0.1387987830306286,models/molmo2/Molmo2-4B,molmo2,0.22023684376625552,ir,light_recognition,{'answered': 51},0.2968050468050468,0.22219762807998103,51
1.0,51,0.2696709491694221,ir,51,0.4803921568627451,0.45098039215686275,0.1611546890986889,models/molmo2/Molmo2-4B,molmo2,0.25238114678107393,ir,light_recognition,{'answered': 51},0.3082707396948883,0.25238114678107393,51
1.0,51,0.2436592762927015,rgb,51,0.45098039215686275,0.43137254901960786,0.10901274850418119,models/molmo2/Molmo2-4B,molmo2,0.17697678138854608,ir,light_recognition,{'answered': 51},0.24310515192868135,0.17959116047351342,51
1.0,156,0.34909007007737425,depth,156,0.391025641025641,0.38461538461538464,0.10612358949912234,models/molmo2/Molmo2-4B,molmo2,0.2167879840956764,ir,navigation,{'answered': 156},0.22115384615384615,0.2177037350114273,156
1.0,156,0.3573940098629318,event,156,0.48717948717948717,0.4807692307692308,0.14649310024140438,models/molmo2/Molmo2-4B,molmo2,0.27865640322433494,ir,navigation,{'answered': 156},0.266025641025641,0.28079315536108707,156
1.0,156,0.37230835721587136,ir,156,0.5192307692307693,0.5064102564102564,0.14190308335317944,models/molmo2/Molmo2-4B,molmo2,0.28213776582909433,ir,navigation,{'answered': 156},0.2980769230769231,0.28632729173807725,156
1.0,156,0.34614269201005304,rgb,156,0.5128205128205128,0.4935897435897436,0.1393753916695967,models/molmo2/Molmo2-4B,molmo2,0.2661584124292562,ir,navigation,{'answered': 156},0.28846153846153844,0.2691365412798107,156
1.0,56,0.08682370107769212,depth,56,0.05357142857142857,0.05357142857142857,0.04100148698260075,models/molmo2/Molmo2-4B,molmo2,0.052226472424791864,ir,non_common,{'answered': 56},0.017857142857142856,0.05659321912347133,56
1.0,56,0.08756027722876217,event,56,0.11607142857142858,0.10714285714285714,0.08049748173085938,models/molmo2/Molmo2-4B,molmo2,0.09695650927947735,ir,non_common,{'answered': 56},0.05357142857142857,0.10460754840892181,56
1.0,56,0.16708408756206689,ir,56,0.25,0.25,0.11456704645837552,models/molmo2/Molmo2-4B,molmo2,0.18478422197343994,ir,non_common,{'answered': 56},0.19642857142857142,0.19178318143183146,56
1.0,56,0.16244637090950187,rgb,56,0.26785714285714285,0.26785714285714285,0.11861142948427046,models/molmo2/Molmo2-4B,molmo2,0.19175293361507548,ir,non_common,{'answered': 56},0.21886446886446886,0.1996242659784029,56
1.0,50,0.2786898565070434,depth,50,0.16,0.14,0.09337626382368258,models/molmo2/Molmo2-4B,molmo2,0.14742724954184383,ir,object_recognition,{'answered': 50},0.11759018759018759,0.1612161384307327,50
1.0,50,0.271345502744593,event,50,0.32,0.26,0.1442727657696405,models/molmo2/Molmo2-4B,molmo2,0.22218819987488717,ir,object_recognition,{'answered': 50},0.19416931216931216,0.24067187915856647,50
1.0,50,0.27901530610758146,ir,50,0.55,0.46,0.1928809405896833,models/molmo2/Molmo2-4B,molmo2,0.2855012567864825,ir,object_recognition,{'answered': 50},0.25532476020711314,0.30454206782729354,50
1.0,50,0.2998612978444776,rgb,50,0.54,0.44,0.24463328979014168,models/molmo2/Molmo2-4B,molmo2,0.32139267166786345,ir,object_recognition,{'answered': 50},0.2775148518148518,0.3474705969966377,50
1.0,169,0.2581627662749465,depth,169,0.1804733727810651,0.17751479289940827,0.053016867577348095,models/molmo2/Molmo2-4B,molmo2,0.10207627699430484,ir,scene_sequence,{'answered': 169},0.11834319526627218,0.10248435697798164,169
1.0,169,0.27895058665699596,event,169,0.33727810650887574,0.3254437869822485,0.08816235773554042,models/molmo2/Molmo2-4B,molmo2,0.1674206366319714,ir,scene_sequence,{'answered': 169},0.18461538461538463,0.170004509038329,169
1.0,169,0.30934089768567075,ir,169,0.40828402366863903,0.3727810650887574,0.11085145635062726,models/molmo2/Molmo2-4B,molmo2,0.20328935870016682,ir,scene_sequence,{'answered': 169},0.21420118343195266,0.2076415367365554,169
1.0,169,0.3135053572861373,rgb,169,0.42011834319526625,0.3668639053254438,0.12697954780638074,models/molmo2/Molmo2-4B,molmo2,0.22572047169687576,ir,scene_sequence,{'answered': 169},0.1997041420118343,0.2282321940310833,169
1.0,49,0.1204339070458505,depth,49,0.336734693877551,0.32653061224489793,0.16777859377105575,models/molmo2/Molmo2-4B,molmo2,0.23983982660137332,ir,spatial_reasoning,{'answered': 49},0.27605025062060506,0.24660418648066337,49
1.0,49,0.10557507940728647,event,49,0.3979591836734694,0.3877551020408163,0.15336227970464672,models/molmo2/Molmo2-4B,molmo2,0.22505846848920463,ir,spatial_reasoning,{'answered': 49},0.24096894870256846,0.23012214809638584,49
1.0,49,0.1085079589445481,ir,49,0.6326530612244898,0.6326530612244898,0.16391265727572155,models/molmo2/Molmo2-4B,molmo2,0.24779085674569726,ir,spatial_reasoning,{'answered': 49},0.2803794367704142,0.24993908445783475,49
1.0,49,0.1315296453728738,rgb,49,0.6020408163265306,0.5918367346938775,0.19702733788409427,models/molmo2/Molmo2-4B,molmo2,0.3017111074966803,ir,spatial_reasoning,{'answered': 49},0.344667211154227,0.30896137602514434,49
1.0,153,0.29916942582349104,depth,153,0.43790849673202614,0.43137254901960786,0.11137642507232606,models/molmo2/Molmo2-4B,molmo2,0.22918201237681204,ir,text_recognition,{'answered': 153},0.3562091503267974,0.23038775108255075,153
1.0,153,0.3162401489075931,event,153,0.4444444444444444,0.43137254901960786,0.128291718163496,models/molmo2/Molmo2-4B,molmo2,0.2481637159250365,ir,text_recognition,{'answered': 153},0.3590302217753198,0.24960988826370378,153
1.0,153,0.35230697357607993,ir,153,0.565359477124183,0.5555555555555556,0.19084578864960808,models/molmo2/Molmo2-4B,molmo2,0.3422770812156512,ir,text_recognition,{'answered': 153},0.4574406567182625,0.34410712970598983,153
1.0,153,0.3372690276705791,rgb,153,0.5228758169934641,0.5032679738562091,0.150869082974189,models/molmo2/Molmo2-4B,molmo2,0.28599805553436064,ir,text_recognition,{'answered': 153},0.3861421753578616,0.28943490858988014,153
1.0,259,0.29051879972154954,depth,259,0.3430232558139535,0.3333333333333333,0.10908096054260352,models/molmo2/Molmo2-4B,molmo2,0.2006303527268165,rgb,action,{'answered': 259},0.27030926943454475,0.20143558882617024,259
1.0,259,0.2993249301091249,event,259,0.43023255813953487,0.3953488372093023,0.1181969419798665,models/molmo2/Molmo2-4B,molmo2,0.22532858966982994,rgb,action,{'answered': 259},0.2897668968935471,0.22796064167162983,259
1.0,259,0.3227444985372567,ir,259,0.583011583011583,0.5444015444015444,0.16047524942327768,models/molmo2/Molmo2-4B,molmo2,0.2856341274184321,rgb,action,{'answered': 259},0.34203477986054065,0.29157606332708735,259
1.0,259,0.32730678640679944,rgb,259,0.5926640926640927,0.5598455598455598,0.192627621358113,models/molmo2/Molmo2-4B,molmo2,0.3148679671197764,rgb,action,{'answered': 259},0.35736689734008376,0.3198365742312406,259
1.0,265,0.5104024750467514,depth,265,0.3471698113207547,0.3433962264150943,0.027057636850621007,models/molmo2/Molmo2-4B,molmo2,0.056034683479345045,rgb,counting,{'answered': 265},0.33584905660377357,0.056034683479345045,265
1.0,265,0.4971146992063013,event,265,0.28679245283018867,0.2830188679245283,0.022756783738216876,models/molmo2/Molmo2-4B,molmo2,0.04696621815020727,rgb,counting,{'answered': 265},0.30566037735849055,0.04720967524089503,265
1.0,265,0.5031259966830072,ir,265,0.3018867924528302,0.3018867924528302,0.01779949253681515,models/molmo2/Molmo2-4B,molmo2,0.0424771299970899,rgb,counting,{'answered': 265},0.3018867924528302,0.0424771299970899,265
1.0,265,0.5049853525248444,rgb,265,0.37169811320754714,0.36981132075471695,0.027707264148418804,models/molmo2/Molmo2-4B,molmo2,0.048952082848888696,rgb,counting,{'answered': 265},0.3622641509433962,0.049119797733584714,265
1.0,272,0.5456995579857419,depth,272,0.5147058823529411,0.5073529411764706,0.09965066055357799,models/molmo2/Molmo2-4B,molmo2,0.20023607087837192,rgb,dynamic_counting,{'answered': 272},0.434640522875817,0.20237314228447448,272
1.0,272,0.5580633765007206,event,272,0.7150735294117647,0.7095588235294118,0.12192441108442777,models/molmo2/Molmo2-4B,molmo2,0.2597602356793533,rgb,dynamic_counting,{'answered': 272},0.5890522875816994,0.2597602356793533,272
1.0,272,0.5707929611662795,ir,272,0.6709558823529411,0.6691176470588235,0.13438390696980057,models/molmo2/Molmo2-4B,molmo2,0.27986238638812166,rgb,dynamic_counting,{'answered': 272},0.5633169934640523,0.27986238638812166,272
1.0,272,0.5607952291399396,rgb,272,0.6672794117647058,0.6617647058823529,0.12286904705101209,models/molmo2/Molmo2-4B,molmo2,0.25669040926393866,rgb,dynamic_counting,{'answered': 272},0.5611111111111111,0.25669040926393866,272
1.0,156,0.25335838473148564,depth,156,0.2564102564102564,0.2564102564102564,0.08666476739623541,models/molmo2/Molmo2-4B,molmo2,0.17987860700442104,rgb,dynamic_recognition,{'answered': 156},0.27701324017113493,0.18032069365340422,156
1.0,156,0.2893577156167612,event,156,0.42628205128205127,0.40384615384615385,0.1155580000490743,models/molmo2/Molmo2-4B,molmo2,0.2493391224160455,rgb,dynamic_recognition,{'answered': 156},0.3843662391739315,0.2508184123568739,156
1.0,156,0.31583300889845595,ir,156,0.5224358974358975,0.5064102564102564,0.12335117418706285,models/molmo2/Molmo2-4B,molmo2,0.2746911919988843,rgb,dynamic_recognition,{'answered': 156},0.434519647019647,0.2746911919988843,156
1.0,156,0.30874053076600794,rgb,156,0.4806451612903226,0.4645161290322581,0.12225165206458039,models/molmo2/Molmo2-4B,molmo2,0.2583438247691641,rgb,dynamic_recognition,{'answered': 156},0.4152888777888778,0.2596258760512154,156
1.0,280,0.3686356521129492,depth,280,0.3821428571428571,0.3821428571428571,0.10870888372593619,models/molmo2/Molmo2-4B,molmo2,0.22823539010251107,rgb,light_change,{'answered': 280},0.35464285714285715,0.22962659174445815,280
1.0,280,0.40346166318460996,event,280,0.4928571428571429,0.4928571428571429,0.1522739297130822,models/molmo2/Molmo2-4B,molmo2,0.31952057871100487,rgb,light_change,{'answered': 280},0.4590362811791383,0.321022846284701,280
1.0,280,0.39757534810471756,ir,280,0.46785714285714286,0.46785714285714286,0.14270762933265577,models/molmo2/Molmo2-4B,molmo2,0.3008132372995818,rgb,light_change,{'answered': 280},0.4392460317460318,0.3024681300259031,280
1.0,280,0.39844842876771275,rgb,280,0.48928571428571427,0.48928571428571427,0.14821208156858814,models/molmo2/Molmo2-4B,molmo2,0.3075495222873121,rgb,light_change,{'answered': 280},0.45507440476190475,0.30961765743159275,280
1.0,53,0.29836434624081015,depth,53,0.2169811320754717,0.20754716981132076,0.06809104870803279,models/molmo2/Molmo2-4B,molmo2,0.12599104250047646,rgb,light_recognition,{'answered': 53},0.13076043453401945,0.1325424051839146,53
1.0,53,0.29966318428730104,event,53,0.4056603773584906,0.37735849056603776,0.10007607308260576,models/molmo2/Molmo2-4B,molmo2,0.18760856543875412,rgb,light_recognition,{'answered': 53},0.1813267445342917,0.19415992812219227,53
1.0,53,0.31217688723695475,ir,53,0.37735849056603776,0.37735849056603776,0.104309543883068,models/molmo2/Molmo2-4B,molmo2,0.16516308638950147,rgb,light_recognition,{'answered': 53},0.16102262517356858,0.1670498788423317,53
1.0,53,0.2976698236212884,rgb,53,0.4528301886792453,0.4528301886792453,0.11809079376276164,models/molmo2/Molmo2-4B,molmo2,0.22941320610576993,rgb,light_recognition,{'answered': 53},0.21716755312759753,0.23163296193262897,53
1.0,270,0.23721225281271724,depth,270,0.28888888888888886,0.2814814814814815,0.07218897680822331,models/molmo2/Molmo2-4B,molmo2,0.1525492207496683,rgb,navigation,{'answered': 270},0.17592592592592593,0.1545134427337823,270
1.0,270,0.23891150811101716,event,270,0.3962962962962963,0.37777777777777777,0.10271097170653522,models/molmo2/Molmo2-4B,molmo2,0.20009344272956234,rgb,navigation,{'answered': 270},0.22407407407407406,0.2019992439513046,270
1.0,270,0.24116078683095257,ir,270,0.45,0.43333333333333335,0.10855900573285542,models/molmo2/Molmo2-4B,molmo2,0.2189174762552098,rgb,navigation,{'answered': 270},0.26481481481481484,0.22148874262885698,270
1.0,270,0.2329931491494853,rgb,270,0.5185185185185185,0.4925925925925926,0.12095829070192342,models/molmo2/Molmo2-4B,molmo2,0.2334657415228841,rgb,navigation,{'answered': 270},0.29074074074074074,0.23611609555911472,270
1.0,67,0.07496426833380335,depth,67,0.07462686567164178,0.05970149253731343,0.05785107635805537,models/molmo2/Molmo2-4B,molmo2,0.058079473705634696,rgb,non_common,{'answered': 67},0.09553525476067937,0.06714698693249824,67
1.0,67,0.1206604178426324,event,67,0.2462686567164179,0.23880597014925373,0.09202902000099163,models/molmo2/Molmo2-4B,molmo2,0.13667273821313294,rgb,non_common,{'answered': 67},0.2173347929404854,0.14487105016034746,67
1.0,67,0.23880244169926085,ir,67,0.44776119402985076,0.44776119402985076,0.17545568118922414,models/molmo2/Molmo2-4B,molmo2,0.28515938443977384,rgb,non_common,{'answered': 67},0.4163139658848614,0.2909138924942272,67
1.0,67,0.21760841350423266,rgb,67,0.417910447761194,0.417910447761194,0.1509610747082152,models/molmo2/Molmo2-4B,molmo2,0.2514146581329457,rgb,non_common,{'answered': 67},0.3892976675066227,0.2557656833335644,67
1.0,49,0.4539378180874997,depth,49,0.10204081632653061,0.10204081632653061,0.0557442614715027,models/molmo2/Molmo2-4B,molmo2,0.10434719342282367,rgb,object_recognition,{'answered': 49},0.0959983993597439,0.1066147671189688,49
1.0,49,0.42538334430386177,event,49,0.1836734693877551,0.14285714285714285,0.041026367371672194,models/molmo2/Molmo2-4B,molmo2,0.0836734693877551,rgb,object_recognition,{'answered': 49},0.07959183673469387,0.0836734693877551,49
1.0,49,0.4665987831919357,ir,49,0.47959183673469385,0.42857142857142855,0.14270050076890023,models/molmo2/Molmo2-4B,molmo2,0.23182912916719484,rgb,object_recognition,{'answered': 49},0.21263362487852283,0.23715299784510077,49
1.0,49,0.5099708639084877,rgb,49,0.7653061224489796,0.6938775510204082,0.2576993751590669,models/molmo2/Molmo2-4B,molmo2,0.4512795594428248,rgb,object_recognition,{'answered': 49},0.42345319080012955,0.45672173631357305,49
1.0,298,0.21764374617845383,depth,298,0.18791946308724833,0.18120805369127516,0.04793375906383328,models/molmo2/Molmo2-4B,molmo2,0.0927951289644116,rgb,scene_sequence,{'answered': 298},0.12192393736017897,0.0942904544929887,298
1.0,298,0.23879443173925008,event,298,0.28187919463087246,0.2785234899328859,0.08880432182732453,models/molmo2/Molmo2-4B,molmo2,0.1552346444497337,rgb,scene_sequence,{'answered': 298},0.14289709172259507,0.1580021904890698,298
1.0,298,0.25257540179421956,ir,298,0.40436241610738255,0.37919463087248323,0.10741702037989453,models/molmo2/Molmo2-4B,molmo2,0.18199805010447256,rgb,scene_sequence,{'answered': 298},0.17572706935123042,0.18667196760232388,298
1.0,298,0.2619209770448801,rgb,298,0.4375,0.40202702702702703,0.1521820392220284,models/molmo2/Molmo2-4B,molmo2,0.22046385136390398,rgb,scene_sequence,{'answered': 298},0.2151565995525727,0.2295000154263239,298
1.0,50,0.32274755161012864,depth,50,0.25,0.24,0.17142768604421635,models/molmo2/Molmo2-4B,molmo2,0.22751940457203615,rgb,spatial_reasoning,{'answered': 50},0.23721637426900585,0.22751940457203615,50
1.0,50,0.3069419268954967,event,50,0.41,0.38,0.191129739879243,models/molmo2/Molmo2-4B,molmo2,0.2964921662444882,rgb,spatial_reasoning,{'answered': 50},0.31178628389154706,0.2964921662444882,50
1.0,50,0.30334639397505553,ir,50,0.55,0.54,0.23078496313888394,models/molmo2/Molmo2-4B,molmo2,0.3574267397549131,rgb,spatial_reasoning,{'answered': 50},0.3679029302311036,0.3574267397549131,50
1.0,50,0.32078141240990615,rgb,50,0.56,0.56,0.2542418759727234,models/molmo2/Molmo2-4B,molmo2,0.33272491994065656,rgb,spatial_reasoning,{'answered': 50},0.32383603105176767,0.33272491994065656,50
1.0,248,0.3030223488654428,depth,248,0.3185483870967742,0.3064516129032258,0.09575902445055264,models/molmo2/Molmo2-4B,molmo2,0.17539198841094947,rgb,text_recognition,{'answered': 248},0.24546301989720304,0.17735976960779115,248
1.0,248,0.3228790873968896,event,248,0.3326612903225806,0.32661290322580644,0.11036188441122372,models/molmo2/Molmo2-4B,molmo2,0.18972555635477703,rgb,text_recognition,{'answered': 248},0.26372041656819883,0.19124747529605082,248
1.0,248,0.3166661862450922,ir,248,0.4092741935483871,0.3951612903225806,0.1141663356603782,models/molmo2/Molmo2-4B,molmo2,0.20746948593435321,rgb,text_recognition,{'answered': 248},0.29059735685152815,0.20782590874541312,248
1.0,248,0.3504036231923789,rgb,248,0.49798387096774194,0.4798387096774194,0.16704382927151679,models/molmo2/Molmo2-4B,molmo2,0.2695583711685321,rgb,text_recognition,{'answered': 248},0.3443726200136773,0.2711006931920629,248
1.0,151,0.5598948903003389,depth,151,0.3973509933774834,0.3509933774834437,0.16104284847079253,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.2904603974314675,depth,depth_action,{'answered': 151},0.30127717447341007,0.2904603974314675,151
1.0,151,0.5938762938354636,event,151,0.5463576158940397,0.48344370860927155,0.22616410541692236,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.3990087249027646,depth,depth_action,{'answered': 151},0.42693366971512664,0.4001124776621465,151
1.0,151,0.6016774845753619,ir,151,0.6291390728476821,0.5761589403973509,0.247774251951056,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.43030830986913243,depth,depth_action,{'answered': 151},0.4591004889924374,0.43030830986913243,151
1.0,151,0.6002393384235976,rgb,151,0.6225165562913907,0.5695364238410596,0.24122649502384744,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.41200436538533436,depth,depth_action,{'answered': 151},0.43564569829819044,0.41200436538533436,151
1.0,103,0.5613607587297377,depth,103,0.08737864077669903,0.08737864077669903,0.009708737864077669,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.019417475728155338,depth,depth_counting,{'answered': 103},0.08737864077669903,0.019417475728155338,103
1.0,103,0.568136092328127,event,103,0.1941747572815534,0.1941747572815534,0.03273644220301704,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.06796116504854369,depth,depth_counting,{'answered': 103},0.1941747572815534,0.06796116504854369,103
1.0,103,0.5798868783656931,ir,103,0.3786407766990291,0.3786407766990291,0.07440807926393835,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.15889967637540453,depth,depth_counting,{'answered': 103},0.3883495145631068,0.15889967637540453,103
1.0,103,0.577724959700562,rgb,103,0.36893203883495146,0.36893203883495146,0.0680755002435719,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.14757281553398058,depth,depth_counting,{'answered': 103},0.3786407766990291,0.14757281553398058,103
1.0,118,0.7061367200062172,depth,118,0.4830508474576271,0.4830508474576271,0.09366636931311328,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.192090395480226,depth,depth_dynamic_counting,{'answered': 118},0.4491525423728814,0.192090395480226,118
1.0,118,0.7125892413259304,event,118,0.6694915254237288,0.6694915254237288,0.1162210381657304,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.24067796610169492,depth,depth_dynamic_counting,{'answered': 118},0.6440677966101694,0.24067796610169492,118
1.0,118,0.7058475640061724,ir,118,0.5932203389830508,0.5932203389830508,0.0950345974877643,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.19830508474576272,depth,depth_dynamic_counting,{'answered': 118},0.559322033898305,0.19830508474576272,118
1.0,118,0.7103885952950173,rgb,118,0.6694915254237288,0.6694915254237288,0.10997661354485619,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.22937853107344633,depth,depth_dynamic_counting,{'answered': 118},0.635593220338983,0.22937853107344633,118
1.0,131,0.623990103954823,depth,131,0.4732824427480916,0.46564885496183206,0.19016491033627472,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.38906458257603294,depth,depth_dynamic_recognition,{'answered': 131},0.44431115957833517,0.38906458257603294,131
1.0,131,0.6400184753293663,event,131,0.5190839694656488,0.5114503816793893,0.20723730473340715,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.428298800436205,depth,depth_dynamic_recognition,{'answered': 131},0.4826972010178117,0.428298800436205,131
1.0,131,0.6462533719756204,ir,131,0.5916030534351145,0.5877862595419847,0.2342090945923352,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.48733187931661215,depth,depth_dynamic_recognition,{'answered': 131},0.5513994910941475,0.48733187931661215,131
1.0,131,0.647463023053526,rgb,131,0.5648854961832062,0.5648854961832062,0.23159438693465886,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.4734460196292257,depth,depth_dynamic_recognition,{'answered': 131},0.5346055979643766,0.4734460196292257,131
1.0,53,0.3368807368543001,depth,53,0.5943396226415094,0.5849056603773585,0.14893369778700202,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.3531895777178796,depth,depth_navigation,{'answered': 53},0.5660377358490566,0.3531895777178796,53
1.0,53,0.3537053412589632,event,53,0.7075471698113207,0.6981132075471698,0.20113621494947342,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.40979335130278527,depth,depth_navigation,{'answered': 53},0.660377358490566,0.40979335130278527,53
1.0,53,0.36036176809017073,ir,53,0.660377358490566,0.6415094339622641,0.21478139925498296,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.4198562443845463,depth,depth_navigation,{'answered': 53},0.5849056603773585,0.4198562443845463,53
1.0,53,0.36877878394245994,rgb,53,0.7735849056603774,0.7547169811320755,0.2291945909665352,models/qwen/Qwen3-VL-4B-Instruct,qwen_vl,0.4513027852650494,depth,depth_navigation,{'answered': 53},0.6981132075471698,0.4513027852650494,53
