source_qa_id,question,source_modality,source_section,ground_truth_answer,primary_best_modalities,best_input_modalities,is_tie,tie_break_level,rgb_composite_score,rgb_rank,rgb_judge_score,rgb_task_aware_score,rgb_text_metric_mean,rgb_token_f1,ir_composite_score,ir_rank,ir_judge_score,ir_task_aware_score,ir_text_metric_mean,ir_token_f1,event_composite_score,event_rank,event_judge_score,event_task_aware_score,event_text_metric_mean,event_token_f1,depth_composite_score,depth_rank,depth_judge_score,depth_task_aware_score,depth_text_metric_mean,depth_token_f1
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__scene_sequence__02,What do I look at after the tamping area?,ir,scene_sequence,The dish drying rack.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__scene_sequence__04,What is the final location of the camera?,ir,scene_sequence,The sink area.,event,event,False,composite_score,0.03194715521231362,3,0.0,0.0,0.2129810347487575,0.0,0.7154674251663302,2,1.0,0.0,0.10311616777553521,0.0,0.7225900500902461,1,1.0,0.0,0.15060033393497413,0.0,0.03194715521231362,3,0.0,0.0,0.2129810347487575,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__scene_sequence__05,Do I visit the coffee grinder area?,ir,scene_sequence,Yes.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__scene_sequence__07,What is the sequence of the main areas shown?,ir,scene_sequence,"Tamping area, dish drying rack, coffee station, sink area.",rgb,rgb,False,composite_score,0.029140256414051824,1,0.0,0.0,0.1078896385521506,0.14285714285714285,0.02726779310397715,2,0.0,0.0,0.10511641756473859,0.11764705882352941,0.01650251441758293,3,0.0,0.0,0.056148926892874616,0.06451612903225805,0.005950284723509398,4,0.0,0.0,0.03966856482339599,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__scene_sequence__08,Where do I find the coffee beans?,ir,scene_sequence,On the counter near the grinder.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.8439560402250793,1,1.0,0.0,0.48054026816719597,0.5,0.8439560402250793,1,1.0,0.0,0.48054026816719597,0.5,0.06705127284101556,2,0.0,0.0,0.26630030489858963,0.28571428571428575,0.011752701606523266,3,0.0,0.0,0.07835134404348844,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__scene_sequence__10,Does the video end at the sink or the coffee station?,ir,scene_sequence,The sink area.,event,event,False,composite_score,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0,0.824534322935765,1,1.0,0.0,0.43256800085831704,0.6666666666666666,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__spatial_reasoning__01,Where is the dish soap bottle relative to the coffee portafilter I am holding?,ir,spatial_reasoning,The dish soap bottle is behind the coffee portafilter.,event,event,False,composite_score,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0,0.002622382191640245,1,0.0,0.0,0.0174825479442683,0.0,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__01,What is the text seen on the container near the toaster?,ir,text_recognition,'100%'.,ir,ir,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.02259005009024612,3,0.0,0.0,0.15060033393497413,0.0,0.02259005009024612,3,0.0,0.0,0.15060033393497413,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__02,Is there text visible on the coffee grinder?,ir,text_recognition,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__03,What does the text on the grinder say?,ir,text_recognition,'NOTICE'.,ir;depth,ir;depth,True,unresolved_multi_best,0.005934202609760488,2,0.0,0.0,0.03956135073173658,0.0,0.02259005009024612,1,0.0,0.0,0.15060033393497413,0.0,0.005934202609760488,2,0.0,0.0,0.03956135073173658,0.0,0.02259005009024612,1,0.0,0.0,0.15060033393497413,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__04,Does the label '100%' appear in the beginning of the video?,ir,text_recognition,"No, it appears later in the video.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__05,Where is the 'NOTICE' label located?,ir,text_recognition,On the coffee grinder.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0,0.019376929126866477,1,0.0,0.0,0.1291795275124432,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__06,How many times can I see the '100%' label?,ir,text_recognition,Once.,ir,ir,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__07,Does the text imply it's a food product?,ir,text_recognition,"Yes, it likely represents a food or supplement product.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,3.83399137984652e-05,1,0.0,0.0,0.0002555994253231013,0.0,3.83399137984652e-05,1,0.0,0.0,0.0002555994253231013,0.0,3.83399137984652e-05,1,0.0,0.0,0.0002555994253231013,0.0,3.83399137984652e-05,1,0.0,0.0,0.0002555994253231013,0.0
ir__aligned_dataset_make_coffee_split_seg5_make_coffee_ir__text_recognition__08,What is the purpose of the 'NOTICE' label?,ir,text_recognition,It is likely a safety or operational warning for the grinder.,event,event,False,composite_score,0.004328192722290384,3,0.0,0.0,0.028854618148602563,0.0,0.004328192722290384,3,0.0,0.0,0.028854618148602563,0.0,0.02726779310397715,1,0.0,0.0,0.10511641756473859,0.11764705882352941,0.005868924818816533,2,0.0,0.0,0.03912616545877689,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__action__03,What is the purpose of opening the refrigerator?,ir,action,To retrieve a container of meat.,event,event,False,composite_score,0.4642152055981542,3,0.5,0.4000000000000001,0.37810137065436145,0.4000000000000001,0.7530059882912358,2,1.0,0.28571428571428575,0.18721317422120728,0.28571428571428575,0.7996429473557443,1,1.0,0.3333333333333333,0.3127905892092356,0.3333333333333333,0.4642152055981542,3,0.5,0.4000000000000001,0.37810137065436145,0.4000000000000001
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__action__04,What do I do after moving the cutting board?,ir,action,I open the refrigerator.,rgb,rgb,False,composite_score,0.07073018255667957,1,0.0,0.28571428571428575,0.2687695734193384,0.28571428571428575,0.05599429051657389,2,0.0,0.2222222222222222,0.1982110950263175,0.2222222222222222,0.011478744233307164,4,0.0,0.0,0.07652496155538109,0.0,0.019376929126866477,3,0.0,0.0,0.1291795275124432,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__action__05,Which appliance do I interact with last?,ir,action,The refrigerator.,event;depth,event;depth,True,unresolved_multi_best,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,2,0.0,0.0,0.2129810347487575,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__action__06,Is the meat container cold?,ir,action,"Yes, it is kept in the refrigerator.",ir;event;depth,ir;event;depth,True,unresolved_multi_best,0.0002832957738850246,2,0.0,0.0,0.0018886384925668308,0.0,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__action__07,Do I use a knife in this video?,ir,action,No.,rgb;event;depth,rgb;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__01,How many ovens are in the kitchen?,ir,counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__02,How many refrigerators are present?,ir,counting,One.,event,event,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__03,How many toasters are on the counter?,ir,counting,One.,ir,ir,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__04,How many kettles are visible?,ir,counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__05,How many sinks are in the kitchen?,ir,counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__06,How many extension leads are on the counter?,ir,counting,One.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__07,How many cutting boards can you see?,ir,counting,One.,event;depth,event;depth,True,unresolved_multi_best,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__counting__09,How many drying racks are present?,ir,counting,One.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_counting__02,How many cars pass by?,ir,dynamic_counting,Zero.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_counting__03,How many pets are visible?,ir,dynamic_counting,Zero.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_counting__04,Are there any moving objects?,ir,dynamic_counting,Only the user's hands.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_counting__07,Are there any dynamic lights?,ir,dynamic_counting,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__01,Does the refrigerator door move?,ir,dynamic_recognition,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__02,When does the refrigerator door open?,ir,dynamic_recognition,Between frames 750 and 870.,ir,ir,False,composite_score,0.03327268101578443,2,0.0,0.0,0.11676736838805779,0.13333333333333333,0.03755385426580648,1,0.0,0.0,0.1361838953956523,0.15384615384615385,0.007128373858810284,4,0.0,0.0,0.04752249239206855,0.0,0.011765247627070641,3,0.0,0.0,0.07843498418047094,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__03,Does any object disappear?,ir,dynamic_recognition,No.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__05,Is there a dynamic movement in the video?,ir,dynamic_recognition,"Yes, the user's interaction.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__06,At what frame does the door begin to move?,ir,dynamic_recognition,Frame 750.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.12549178428257962,1,0.0,0.5,0.5032785618838642,0.5,0.12549178428257962,1,0.0,0.5,0.5032785618838642,0.5,0.12549178428257962,1,0.0,0.5,0.5032785618838642,0.5,0.08538944802239663,2,0.0,0.3333333333333333,0.30663672418971494,0.3333333333333333
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__08,Are there any other moving parts?,ir,dynamic_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__01,Does the light level change significantly in the video?,ir,light_change,"Yes, when the refrigerator is opened.",rgb;ir,rgb;ir,True,unresolved_multi_best,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.0007700777542309049,2,0.0,0.0,0.005133851694872699,0.0,0.0007700777542309049,2,0.0,0.0,0.005133851694872699,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__02,What action causes an increase in brightness?,ir,light_change,Opening the refrigerator door.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.02259005009024612,1,0.0,0.0,0.15060033393497413,0.0,0.02259005009024612,1,0.0,0.0,0.15060033393497413,0.0,0.02259005009024612,1,0.0,0.0,0.15060033393497413,0.0,0.02259005009024612,1,0.0,0.0,0.15060033393497413,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__03,Is the scene getting darker or brighter overall?,ir,light_change,It gets brighter when the refrigerator is opened.,event;depth,event;depth,True,unresolved_multi_best,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0,0.00010421869098305415,2,0.0,0.0,0.000694791273220361,0.0,0.7368426876088333,1,1.0,0.25,0.11020125072555546,0.25,0.7368426876088333,1,1.0,0.25,0.11020125072555546,0.25
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__04,Does opening the refrigerator door change the scene's lighting?,ir,light_change,Yes.,rgb;event;depth,rgb;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__05,Is there a light source that turns on during the video?,ir,light_change,"Yes, the refrigerator interior light.",ir,ir,False,composite_score,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__06,Is the light source natural or artificial?,ir,light_change,Artificial.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_change__07,Does the kitchen area experience any flickering lights?,ir,light_change,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__light_recognition__01,What is the source of the bright hotspot that appears when I access the refrigerator?,ir,light_recognition,The interior light of the refrigerator.,event,event,False,composite_score,0.7882744427101899,2,1.0,0.6666666666666666,0.3019465771322603,0.6666666666666666,0.7882744427101899,2,1.0,0.6666666666666666,0.3019465771322603,0.6666666666666666,0.8826557584164889,1,1.0,0.8571428571428571,0.5903817621199654,0.8571428571428571,0.7882744427101899,2,1.0,0.6666666666666666,0.3019465771322603,0.6666666666666666
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__navigation__05,Where should I stand to open the refrigerator?,ir,navigation,Directly in front of the refrigerator.,rgb;ir;depth,rgb;ir;depth,True,unresolved_multi_best,0.9493212749812346,1,1.0,0.0,0.8258795505173767,0.888888888888889,0.9493212749812346,1,1.0,0.0,0.8258795505173767,0.888888888888889,0.8828434947477877,2,1.0,0.0,0.5961297231107241,0.6666666666666665,0.9493212749812346,1,1.0,0.0,0.8258795505173767,0.888888888888889
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__non_common__01,Are there any objects in the kitchen that are placed in a physically impossible or illogical way?,ir,non_common,"No, the layout and placement of objects appear standard for a kitchen.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__scene_sequence__01,"What is the sequence of areas I visit in the kitchen, starting from the initial view?",ir,scene_sequence,"You start at the kitchen corner, move across the counter to the stove area, and finish by accessing the refrigerator.",ir,ir,False,composite_score,0.015962002486925607,2,0.0,0.0,0.050557494056981504,0.1,0.030166557706362694,1,0.0,0.0,0.09898925984105506,0.17391304347826086,0.0024804477075043027,3,0.0,0.0,0.016536318050028684,0.0,0.0007521271173659176,4,0.0,0.0,0.00501418078243945,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__spatial_reasoning__01,What is the spatial relationship between the toaster and the extension lead on the kitchen counter?,ir,spatial_reasoning,The toaster is located to the right of the extension lead.,ir,ir,False,composite_score,0.20532408060311994,2,0.0,0.7999999999999999,0.6274769930503353,0.7999999999999999,0.9578617421026143,1,1.0,0.9333333333333333,0.8241387014768856,0.9333333333333333,0.20532408060311994,2,0.0,0.7999999999999999,0.6274769930503353,0.7999999999999999,0.20532408060311994,2,0.0,0.7999999999999999,0.6274769930503353,0.7999999999999999
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__01,What is the brand name visible on the cleaning product in the sink area?,ir,text_recognition,Pril.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__02,Is there any text on the oven interface?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__03,Are there any labels on the refrigerator?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__04,Is there text on the extension lead?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__05,Can you see any writing on the plastic container with the meat?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__06,Is there text on the toaster's buttons?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__07,Does the kettle have a brand label?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__text_recognition__08,Is there any visible text on the wall?,ir,text_recognition,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
