anls,answer_length_chars,baseline_gpu_gb,benchmark_type,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,83,,frame_input_answer_generation,0.0,0.3414634146341463,False,30,"Yes, they are closer.",,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer contradicts the ground truth regarding the relative distance.,0.0,,30,depth,"No, the bottles on the counter are located closer to the camera than the dish rack.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_object_recognition__01,Are the bottles on the counter located closer to me than the dish rack?,,37ff046ae7bbf0d3cfc72d98,False,0.0,0.25,depth_object_recognition,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.25,0.16666666666666666,0.5
0.0,104,,frame_input_answer_generation,,0.34951456310679613,True,30,Camera tilts downward.,,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model describes a person leaving the frame instead of the camera movement.,0.0,,30,event,The primary change in the scene is the person turning away from the mirror and walking out of the frame.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_scene_sequence__01,What is the primary change in the scene after I finish looking in the mirror?,,21768d9b4ea16533b1db256a,False,0.0,0.0,event_scene_sequence,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,59,,frame_input_answer_generation,0.0,0.40625,False,30,"Yes, it is further away.",,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model answers 'No' to a 'Yes' question.,0.0,,30,depth,"No, the dish rack is not behind the bottles on the counter.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_spatial_reasoning__01,Is the dish rack behind the bottles on the counter?,,473861437b9df6196b3f6f2d,False,0.0,0.14285714285714285,depth_spatial_reasoning,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.14285714285714285,0.1111111111111111,0.2
0.0,40,,frame_input_answer_generation,,0.16666666666666669,False,30,One.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (two instead of one).,0.0,,30,event,Two mirrors are visible in the sequence.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__01,How many mirrors are visible in the sequence?,,a391aee9a07f72eafcbe40b5,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,73,,frame_input_answer_generation,0.0,0.4878048780487806,False,30,"Yes, the camera approaches it.",,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model answers 'No' to a 'Yes' question.,0.0,,30,depth,"No, the camera does not move closer to the dish rack during the sequence.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_scene_sequence__01,Does the camera move closer to the dish rack during the sequence?,,442ce0ea6de8621aeb47a891,False,0.0,0.13333333333333333,depth_scene_sequence,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.13333333333333333,0.09090909090909091,0.25
1.0,4,,frame_input_answer_generation,1.0,1.0,False,30,Yes.,,frame,none,correct,gemini-3.1-flash-lite,Semantically matches ground truth.,1.0,,30,rgb,Yes.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,1.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__scene_sequence__06,Is there a power strip visible in the sequence?,,136f8add9dd456422aabde01,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,52,,frame_input_answer_generation,,0.13043478260869565,False,30,One.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (two instead of one).,0.0,,30,event,There are two light switches seen in the reflection.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__02,How many light switches are seen in the reflection?,,a527b192b7daa3b2ce50fb7a,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,34,,frame_input_answer_generation,,0.12903225806451613,False,30,One.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (two instead of one).,0.0,,30,event,There are two door frames visible.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__03,How many door frames are visible?,,7ff7991acabfdd4554cf2e7c,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,36,,frame_input_answer_generation,,0.1875,False,30,One.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,event,There is one head in the reflection.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,1.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__04,How many heads are in the reflection?,,8671080920e51e907b82348b,False,0.0,0.2857142857142857,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,1.0,0.2857142857142857,0.16666666666666666,1.0
0.0,55,,frame_input_answer_generation,,0.12244897959183672,False,30,One.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (two instead of one).,0.0,,30,depth,Two utensil-holding regions can be identified by depth.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_counting__03,How many utensil-holding regions can be identified by depth?,,3c3ccd31ab6a8d23f4da9d10,False,0.0,0.0,depth_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,44,,frame_input_answer_generation,,0.15384615384615385,False,30,One.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,event,There is one puffy jacket in the reflection.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,1.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__05,How many puffy jackets are in the reflection?,,f26d65016e83c2ebf6ed6b2a,False,0.0,0.25,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,1.0,0.25,0.14285714285714285,1.0
0.0,56,,frame_input_answer_generation,,0.4375,False,30,1 (fire extinguisher).,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (two instead of one).,0.0,,30,ir,There are two wall-mounted objects excluding door signs.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__counting__09,How many wall-mounted objects are there excluding door signs?,,e7c8ef37912a7f007d66be61,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,35,,frame_input_answer_generation,,0.1875,False,30,One.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,event,One head-mounted camera is visible.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,1.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__06,How many head-mounted cameras are visible?,,e4dc3262fa8d99e96b6610d6,False,0.0,0.2857142857142857,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,1.0,0.2857142857142857,0.16666666666666666,1.0
0.6938775510204082,50,,frame_input_answer_generation,,0.8055555555555556,False,30,The indicator lights are blue and red.,,frame,contradiction,incorrect,gemini-3.1-flash-lite,The colors blue and white are incorrect; ground truth is blue and red.,0.0,,30,rgb,The two small indicator lights are blue and white.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_recognition__01,What are the colors of the two small indicator lights seen in the darkness?,,800e448f927047a090f001dc,False,0.0,0.7142857142857143,light_recognition,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.7142857142857143,0.625,0.8333333333333334
0.0,48,,frame_input_answer_generation,,0.0,False,30,1.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (three instead of one).,0.0,,30,ir,There are three doorways at the end of the hall.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__counting__10,How many doorways are at the end of the hall?,,831e6258be0f8cb5cc97da78,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,40,,frame_input_answer_generation,,0.16666666666666669,False,30,Two.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,event,Two arms are visible in your reflection.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,1.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_counting__07,How many arms are visible in my reflection?,,3869c6f4ee06b20797fd21f3,False,0.0,0.25,event_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,1.0,0.25,0.14285714285714285,1.0
0.0,58,,frame_input_answer_generation,0.0,0.5970149253731343,False,30,"Yes, the room lights turn on.",,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model denies an event that occurred.,0.0,,30,rgb,"No, the main room lights did not turn on during the video.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__01,Did the main room lights turn on during the video?,,208da36e2c7b2dcce1da520b,False,0.0,0.5333333333333333,light_change,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.5333333333333333,0.4,0.8
0.0,34,,frame_input_answer_generation,,0.0,False,30,0.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (one instead of zero).,0.0,,30,ir,One person is walking in the hall.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__01,How many people are walking in the hall?,,4a5039df187d10a23f7d72cf,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,63,,frame_input_answer_generation,,0.48571428571428577,False,30,It gets much brighter.,,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model describes the opposite trend.,0.0,,30,rgb,The environment is getting darker over the course of the video.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__02,Is the environment getting brighter or darker over the course of the video?,,fdda90b6adca519d140d5033,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,24,,frame_input_answer_generation,,0.0,False,30,0.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,ir,No vehicles are present.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__02,How many vehicles are present?,,179bf0481bae69ed0a241211,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,22,,frame_input_answer_generation,,0.27272727272727276,False,30,Zero.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (one instead of zero).,0.0,,30,event,One person passes you.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_dynamic_counting__01,How many other people pass me?,,4b0a3d225230b8a0ab92268e,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,,frame_input_answer_generation,0.0,0.0,False,30,"Yes, a red light appears briefly at frame 000300.",,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model denies an event that occurred.,0.0,,30,rgb,No.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__03,Did a red light appear before the blue light?,,900203a55b4c14596e745413,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,29,,frame_input_answer_generation,,0.0,False,30,0.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (one instead of zero).,0.0,,30,ir,One moving object is visible.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__03,How many moving objects are visible?,,18f2256cca16b1c573b8795e,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,36,,frame_input_answer_generation,,0.18181818181818182,False,30,One.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (two instead of one).,0.0,,30,event,There are two reflections of people.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_dynamic_counting__02,How many reflections of people are there?,,38bb61e523eb635d90b36df5,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,29,,frame_input_answer_generation,,0.23076923076923078,False,30,One.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,depth,A hand enters the frame once.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_dynamic_counting__01,How many times does a hand enter the frame?,,805fa1e28cf450125c75c928,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,,frame_input_answer_generation,1.0,0.14285714285714288,False,30,"No, the blue light is stationary.",,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,rgb,No.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__04,Is the blue light moving toward the camera?,,5947da820e9397ad3a1e3cdc,False,0.0,0.33333333333333337,light_change,0.5,0.6666666666666666,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.33333333333333337,1.0,0.2
0.0,4,,frame_input_answer_generation,0.0,0.0,False,30,No.,,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model answers 'Yes' to a 'No' question.,0.0,,30,ir,Yes.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__04,Did any door open during the walk?,,9354124a768d32113b472379,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,46,,frame_input_answer_generation,,0.14285714285714285,False,30,Zero.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,event,There are no moving objects in the background.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_dynamic_counting__03,How many moving objects are in the background?,,f9e01be6a53ac95fc8d1f01c,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,89,,frame_input_answer_generation,1.0,0.05405405405405406,False,30,No.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,rgb,"No, there is no indication of an external light source passing by in the frames provided.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__05,"Did any external light source, like a car's headlights, pass by?",,dd5908f4673a6616ed5617b2,False,0.0,0.13333333333333333,light_change,1.0,0.6666666666666666,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.13333333333333333,0.07142857142857142,1.0
0.0,24,,frame_input_answer_generation,,0.0,False,30,0.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,ir,No animals were spotted.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__05,How many animals were spotted?,,523e2f99c239eee4ce0fc7c0,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,65,,frame_input_answer_generation,1.0,0.6493506493506493,False,30,"No, the lighting remains steady.",,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,rgb,"No, there was no flickering of the main lights once they were on.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__06,Was there any flickering of the main lights once they were on?,,ce6b3eb46f5226e1697b88ea,False,0.0,0.125,light_change,0.5,0.5,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.125,0.08333333333333333,0.25
0.0,32,,frame_input_answer_generation,,0.0,False,30,0.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,ir,"No, there was no drone movement.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__06,Was there any drone movement?,,c902fc9a3103c00bf237d987,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,26,,frame_input_answer_generation,,0.23076923076923075,False,30,Zero.,,frame,contradiction,incorrect,gemini-3.1-flash-lite,The model claims an action occurred that did not.,0.0,,30,event,The reflection waves once.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/wash_my_face_split/Seg2/wash_my_face_event,,internvl,event__aligned_dataset_wash_my_face_split_seg2_wash_my_face_event__event_dynamic_counting__05,How many times does my reflection wave?,,ec41106b5af9eb8e9a4243a8,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,66,,frame_input_answer_generation,,0.10344827586206895,False,30,Zero.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,depth,There are no objects displaced by the hand in the provided frames.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_dynamic_counting__04,How many objects are displaced by the hand?,,675f6c0b74daec89c4ac88ca,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,,frame_input_answer_generation,1.0,0.0851063829787234,False,30,"No, the blue light stays on but becomes less noticeable.",,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,rgb,No.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,aligned_dataset/make_coffee_split/Seg2/make_coffee_rgb,,internvl,rgb__aligned_dataset_make_coffee_split_seg2_make_coffee_rgb__light_change__07,Did the small blue light disappear when the room lights came on?,,53d4b7484bcd0dbb7c4d4712,False,0.0,0.19999999999999998,light_change,0.5,0.6666666666666666,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.19999999999999998,1.0,0.1111111111111111
0.0,29,,frame_input_answer_generation,,0.0,False,30,0.,,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (one instead of zero).,0.0,,30,ir,One object crossed your path.,internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,0.0,aligned_dataset/open_doors_split/Seg3/open_doors_ir,,internvl,ir__aligned_dataset_open_doors_split_seg3_open_doors_ir__dynamic_counting__07,How many objects crossed my path?,,aaaf561e5d3431c9bb7b6996,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,39,,frame_input_answer_generation,1.0,0.125,False,30,No.,,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,,30,depth,"No, the objects do not move toward you.",internvl:InternVL2_5-4B:frame:15612592,OpenGVLab/InternVL2_5-4B,0.0,,water_plants_split/Seg1/water_plants,,internvl,depth__water_plants_split_seg1_water_plants__depth_dynamic_counting__05,Do any objects move toward me?,,3135886fbb968562015d94ff,False,0.0,0.25,depth_dynamic_counting,1.0,0.6666666666666666,outputs/benchmarks/aligned_qa_frame_answers_OpenGVLab_InternVL2_5-4B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.25,0.14285714285714285,1.0
